complexity,accuracy,distortion,mse,round,trial
1.2975283,0.57778454,1.3342433,11.439862,0.0,1.0
1.3064666,0.58961296,1.3224149,11.484298,1.0,1.0
1.321136,0.6070099,1.305018,11.3862505,2.0,1.0
1.3397808,0.6283164,1.2837114,11.171227,3.0,1.0
1.360857,0.6520748,1.259953,10.865927,4.0,1.0
1.3831496,0.67714214,1.2348857,10.493135,5.0,1.0
1.4058194,0.70269823,1.2093296,10.070539,6.0,1.0
1.4283528,0.72821856,1.1838093,9.611573,7.0,1.0
1.4505095,0.753417,1.1586108,9.1268,8.0,1.0
1.4722447,0.77817345,1.1338544,8.625096,9.0,1.0
1.4936376,0.8024802,1.1095476,8.114441,10.0,1.0
1.5148349,0.82638264,1.0856452,7.6023383,11.0,1.0
1.5359898,0.8499441,1.0620837,7.0960064,12.0,1.0
1.5572238,0.8732109,1.0388169,6.602435,13.0,1.0
1.5785975,0.89619017,1.0158377,6.1283684,14.0,1.0
1.6000962,0.9188404,0.9931874,5.6802163,15.0,1.0
1.6216288,0.94107294,0.9709549,5.2638597,16.0,1.0
1.6430364,0.9627514,0.94927645,4.884249,17.0,1.0
1.6641235,0.9837198,0.928308,4.5448136,18.0,1.0
1.6846857,1.0038242,0.9082036,4.24684,19.0,1.0
1.704555,1.022943,0.8890848,3.989173,20.0,1.0
1.7236171,1.0410151,0.8710127,3.7684486,21.0,1.0
1.741818,1.0580359,0.853992,3.5798268,22.0,1.0
1.7591691,1.0740519,0.837976,3.4179149,23.0,1.0
1.7757163,1.0891461,0.8228817,3.2775445,24.0,1.0
1.7915287,1.1034131,0.80861473,3.1542368,25.0,1.0
1.8066802,1.1169496,0.7950783,3.044375,26.0,1.0
1.8212428,1.1298451,0.7821827,2.9451694,27.0,1.0
1.8352766,1.1421728,0.769855,2.8545346,28.0,1.0
1.8488321,1.1539946,0.7580333,2.7709334,29.0,1.0
1.8619509,1.1653576,0.74667025,2.6932387,30.0,1.0
1.8746657,1.1763,0.7357278,2.6206212,31.0,1.0
1.8870006,1.1868534,0.7251744,2.5524578,32.0,1.0
1.8989749,1.197042,0.71498585,2.4882748,33.0,1.0
1.910605,1.206881,0.7051468,2.4276972,34.0,1.0
1.9219031,1.2163892,0.69563866,2.3704221,35.0,1.0
1.9328794,1.2255816,0.6864462,2.3161957,36.0,1.0
1.9435439,1.2344661,0.67756176,2.2648,37.0,1.0
1.9539042,1.2430563,0.66897154,2.2160418,38.0,1.0
1.9639673,1.2513614,0.66066647,2.1697483,39.0,1.0
1.9737434,1.2593927,0.6526351,2.12576,40.0,1.0
1.9832377,1.2671585,0.6448693,2.0839317,41.0,1.0
1.9924569,1.2746687,0.63735914,2.0441277,42.0,1.0
2.001409,1.2819328,0.630095,2.006222,43.0,1.0
2.0101027,1.2889585,0.6230693,1.9700958,44.0,1.0
2.0185428,1.2957559,0.616272,1.9356382,45.0,1.0
2.0267372,1.3023348,0.60969305,1.9027455,46.0,1.0
2.0346942,1.3087015,0.6033263,1.87132,47.0,1.0
2.04242,1.3148656,0.59716225,1.8412704,48.0,1.0
2.0499215,1.3208346,0.5911932,1.8125105,49.0,1.0
2.0572062,1.3266177,0.5854101,1.7849593,50.0,1.0
2.0642805,1.332221,0.5798068,1.7585421,51.0,1.0
2.0711517,1.3376536,0.5743742,1.7331871,52.0,1.0
2.0778255,1.3429222,0.5691056,1.7088281,53.0,1.0
2.0843086,1.3480325,0.56399536,1.6854031,54.0,1.0
2.0906076,1.352992,0.5590358,1.6628537,55.0,1.0
2.0967298,1.3578072,0.5542207,1.6411256,56.0,1.0
2.1026793,1.3624845,0.5495434,1.6201673,57.0,1.0
2.1084628,1.3670292,0.54499865,1.5999321,58.0,1.0
2.1140852,1.3714466,0.5405812,1.5803757,59.0,1.0
2.1195545,1.3757439,0.53628397,1.5614564,60.0,1.0
2.1248727,1.3799238,0.532104,1.543136,61.0,1.0
2.1300483,1.3839931,0.5280347,1.5253783,62.0,1.0
2.1350837,1.3879566,0.5240712,1.5081505,63.0,1.0
2.1399856,1.3918176,0.52021027,1.4914218,64.0,1.0
2.1447573,1.3955803,0.51644754,1.4751633,65.0,1.0
2.1494036,1.39925,0.5127778,1.4593486,66.0,1.0
2.1539297,1.4028306,0.50919724,1.4439528,67.0,1.0
2.1583395,1.4063239,0.5057039,1.4289533,68.0,1.0
2.1626368,1.4097352,0.50229263,1.4143286,69.0,1.0
2.1668248,1.4130683,0.49895954,1.4000593,70.0,1.0
2.170909,1.4163241,0.4957037,1.3861274,71.0,1.0
2.1748915,1.419507,0.4925208,1.3725153,72.0,1.0
2.1787767,1.4226198,0.48940802,1.3592081,73.0,1.0
2.1825666,1.425664,0.4863639,1.346191,74.0,1.0
2.186266,1.4286437,0.48338413,1.3334508,75.0,1.0
