complexity,accuracy,distortion,mse,trial
3.006463,3.006462,3.637394,28.041883,0
3.0064144,3.0064135,3.6374426,28.04284,1
3.0064392,3.0064392,3.6374168,28.04236,2
3.0058956,3.0058956,3.6379604,28.056568,3
2.9803295,2.9803295,3.6635265,28.732517,4
2.1156907,2.1156907,4.5281653,83.71033,5
0.9307928,0.9307928,5.7130632,461.6408,6
0.8719082,0.87190866,5.7719474,561.09125,7
