complexity,accuracy
1.5017347,1.2569561
1.5016603,1.2569008
1.5022125,1.2571387
1.5085688,1.2612944
1.5085759,1.2612987
1.5085683,1.2612953
1.502048,1.2570543
1.5022149,1.2571397
