complexity,accuracy
1.1905856,1.0554049
1.1905857,1.0554049
1.1905857,1.0554051
1.1905856,1.0554049
1.1905856,1.0554051
1.1905856,1.0554047
1.1905855,1.0554051
1.1905856,1.0554051
1.1905855,1.0554051
1.1905856,1.0554047
1.1905856,1.0554051
1.1905856,1.0554051
1.1905761,1.0553775
1.1905762,1.0553772
1.1905761,1.055377
1.190576,1.0553777
1.1905761,1.0553775
1.190576,1.0553772
1.1905763,1.055377
1.1905761,1.055377
1.1905762,1.0553772
1.1905761,1.0553772
1.1905763,1.0553777
1.190576,1.055377
1.1918738,1.0557563
1.1918737,1.0557566
1.1918737,1.0557566
1.1918738,1.0557566
1.191874,1.0557568
1.1918738,1.0557568
1.1918737,1.0557568
1.1918736,1.0557566
1.1918738,1.0557566
1.1918739,1.0557566
1.1918739,1.0557568
1.1918737,1.0557568
1.199271,1.0603518
1.199271,1.0603518
1.199271,1.0603518
1.1992708,1.0603516
1.1992708,1.0603518
1.199271,1.0603521
1.1992708,1.0603518
1.1992711,1.0603518
1.1992711,1.0603518
1.1992708,1.0603521
1.199271,1.0603516
1.1992708,1.0603518
1.1992812,1.0603566
1.1992812,1.0603566
1.1992815,1.0603566
1.1992812,1.0603569
1.1992812,1.0603569
1.1992812,1.0603566
1.1992812,1.0603566
1.1992815,1.0603566
1.1992815,1.0603566
1.1992815,1.0603571
1.1992812,1.0603571
1.1992812,1.0603569
1.1992707,1.0603514
1.1992708,1.0603516
1.1992707,1.0603518
1.1992708,1.0603518
1.1992706,1.0603514
1.1992708,1.0603518
1.1992707,1.0603518
1.199271,1.0603516
1.1992708,1.0603518
1.1992706,1.0603516
1.1992706,1.0603516
1.1992706,1.0603516
1.1918292,1.055757
1.1918292,1.055757
1.191829,1.055757
1.191829,1.055757
1.1918287,1.0557575
1.191829,1.0557573
1.1918292,1.0557575
1.1918294,1.0557573
1.1918294,1.0557573
1.1918292,1.0557573
1.1918292,1.0557573
1.1918294,1.055757
1.1918751,1.0557578
1.1918751,1.0557578
1.1918753,1.0557575
1.1918751,1.0557575
1.1918749,1.0557573
1.1918751,1.0557578
1.1918751,1.0557578
1.1918752,1.0557573
1.1918753,1.0557578
1.1918752,1.0557578
1.1918751,1.0557578
1.1918751,1.055758
