complexity,accuracy,distortion,mse,sender_delta,receiver_delta,round,run,min_distance_to_curve,min_epsilon,min_beta
0.2762177250151403,0.0713124269433631,3.2540270684786363,1666.4985309144313,42.44181434301795,43.175842267938336,1.0,1.0,0.14578228151451395,0.20461649502406296,1.0013131313131314
0.0858496484659845,0.0711728344977675,3.252218356871709,1643.9549939529857,18.91940410550899,18.719599463753823,2.0,1.0,0.02060814026434206,0.014611005487345927,1.001010101010101
0.2154468754101852,0.1955262335142666,3.34482367106851,1604.5406701826823,32.16615003923605,30.84707136773032,3.0,1.0,0.02308611576405234,0.019708894515279875,1.0012121212121212
0.6044968805957662,0.5661625884318013,3.6351040089474607,1468.8974738955012,50.167846791604745,45.28624036710599,4.0,1.0,0.026842737039509543,0.03748307496547966,1.0024242424242424
1.5082904765333218,1.434159315324553,4.493941933448792,1048.2481547894577,55.0807489423384,47.078111982935006,5.0,1.0,0.04844371672626309,0.06814352265274679,1.0108080808080808
2.6524277827759573,2.5334415328607456,6.56230111922785,473.86639535744473,37.195159080867725,35.11338229525897,6.0,1.0,0.05852988706836468,0.08046237132041038,1.0613065326633166
3.381401280329712,3.224216546114061,10.589893177403196,145.41609031446748,18.346386528025487,21.837963755263075,7.0,1.0,0.03653971467390227,0.04776095152077348,1.177386934673367
3.692382748840645,3.507736323309956,17.46807924734463,41.82886005577883,9.50090748588689,12.463914888212418,8.0,1.0,0.01548525647702977,0.019071024366135097,1.2758793969849247
3.8191201608971586,3.616188322686943,25.36681521159559,16.98749783803993,6.018270983851558,7.170682083093049,9.0,1.0,0.006824801998913404,0.008131438168460866,1.3251256281407036
3.88122372666287,3.6664339621145423,29.852156571343382,9.469622048752363,4.154642666808611,4.296098031980643,10.0,1.0,0.008749381920043441,0.00414033439947348,1.3603015075376885
3.91466999233195,3.692468992374165,32.01810027067765,7.45063358998842,3.1097252394640584,2.7945124418174982,11.0,1.0,0.002269743842417314,0.002576398077206249,1.3743718592964824
3.933167175032331,3.706471631608789,32.67952172574351,7.076656158389407,2.4735856708448294,1.880685394216123,12.0,1.0,0.008073151861251092,0.0019771590642840837,1.3884422110552763
3.9440776185481106,3.7146541268093074,32.982979727814765,6.93421322434798,2.04178807570651,1.3401412318635748,13.0,1.0,0.005839626514229442,0.0016527104060748254,1.3884422110552763
3.9508205194922823,3.719691650906812,33.08826999004128,6.866077780227072,1.7313950701956875,1.088434486272778,14.0,1.0,0.0018745079456057919,0.0014503351917473971,1.3954773869346735
3.955242268235958,3.72299554526748,33.0992084337211,6.828039814167138,1.5120239721607918,0.7744029636157175,15.0,1.0,0.0041995785755349225,0.0013150688468931537,1.3954773869346735
3.958343934109905,3.7253179534789496,33.1078509595948,6.806449964831021,1.3584068854499032,0.6010319062677665,16.0,1.0,0.00739072328226393,0.0012122225656724759,1.4025125628140704
3.9606780809317232,3.7270708890250575,33.1157475894205,6.792306144133023,1.2476053535767213,0.5236660001093663,17.0,1.0,0.004500296130015303,0.0011235479208251257,1.4025125628140704
3.962555226622418,3.728485977588912,33.12338514630251,6.781301942428824,1.1685021760490628,0.4671804059356212,18.0,1.0,0.0022260487063493965,0.0010468756681432892,1.4025125628140704
3.9641431462447496,3.729686699297366,33.131112772576536,6.772166001198656,1.105485717383153,0.4244342401100168,19.0,1.0,0.000799359382450738,0.0009783503224408273,1.4025125628140704
3.965535491119608,3.7307416915234928,33.13904002987282,6.764260516303835,1.054003652177024,0.3914964155772664,20.0,1.0,0.0018379438171934024,0.0009161084728703431,1.4025125628140704
3.966785712591026,3.731690108615167,33.14714897101863,6.757227060791719,1.012169836774655,0.3655611537781331,21.0,1.0,0.0033228023690021363,0.0008591069054243373,1.4025125628140704
3.967925097007562,3.732554896020281,33.15536593880965,6.750859095824468,0.974874463407467,0.3442116515570128,22.0,1.0,0.00472399370701095,0.0008067075292987415,1.4025125628140704
3.968972678570113,3.733350062480002,33.16359889516592,6.745033027629317,0.939539088210865,0.325920119102699,23.0,1.0,0.006024443589427945,0.000758473104503113,1.4025125628140704
