complexity,mse
-1.9073486e-06,416.50006
0.0020456314,209.48013
0.008887291,206.09015
0.09135628,183.2265
0.36311626,120.31783
0.5169773,92.68306
0.61986065,78.481155
0.6809521,70.44821
0.7370348,64.619446
0.80008984,58.84374
0.87578964,52.514153
0.94708824,47.082764
1.007719,42.87618
1.0591936,39.604782
1.1068001,36.93219
1.1438236,34.81721
1.1808243,32.942123
1.2164803,31.244896
1.2519035,29.650562
1.2873325,28.135494
1.3225365,26.721985
1.3562574,25.445484
1.3877068,24.232796
1.417634,23.1766
1.4477358,22.27877
1.4731083,21.367365
1.4995804,20.571033
1.5253,19.83141
1.5508957,19.141632
1.5670834,18.589945
1.5890684,18.001154
1.6105957,17.442913
1.6316833,16.912844
1.6523094,16.409819
1.6724968,15.933281
1.692276,15.48305
1.7115259,15.057762
1.7302895,14.655769
1.7484941,14.275456
1.7661037,13.915153
1.781868,13.578963
1.7983437,13.257151
1.8143997,12.951123
1.8300714,12.659434
1.8453922,12.380798
1.8603878,12.11413
1.8750811,11.85851
1.8894815,11.6131935
1.9036083,11.377559
1.9174652,11.151089
1.9311123,10.933334
1.9444809,10.723964
1.9575777,10.522463
1.9703884,10.328464
1.9829254,10.141681
1.9953003,9.961699
2.0074587,9.78813
2.0194092,9.620597
2.031167,9.45874
2.042736,9.3022175
2.0541286,9.150709
2.0653572,9.0039215
2.0764256,8.861593
2.0873404,8.723488
2.0981073,8.5893955
2.1087322,8.459137
2.119215,8.332549
2.1295586,8.209496
2.1397638,8.089853
2.1498346,7.9735136
2.1597652,7.860379
2.1695595,7.7503576
2.1792183,7.643367
2.1894112,7.538228
2.1987324,7.4384203
2.207899,7.3413124
2.216917,7.2467756
2.2258034,7.1546984
2.2345734,7.064975
2.2432337,6.977515
2.251768,6.892242
2.2601986,6.8090706
2.268507,6.7279363
2.2767153,6.648764
2.2848225,6.5714903
2.2928162,6.4960637
2.3007011,6.422427
2.3084917,6.3505216
2.3161879,6.280294
2.323783,6.211701
2.331274,6.1446943
2.3386936,6.079207
2.346014,6.015205
2.3532429,5.952641
2.3603897,5.8914614
2.3674583,5.831621
2.3744297,5.773098
2.3813343,5.715832
2.388174,5.659786
2.395012,5.604763
2.4017954,5.5507402
2.4085283,5.497676
2.4152126,5.44553
2.4218502,5.394265
2.428443,5.3438497
2.4349957,5.2942524
2.4415026,5.245449
2.4479723,5.1974134
2.454402,5.1501265
2.4607897,5.103569
2.4671402,5.0577264
2.4734507,5.012583
2.479723,4.968128
2.4859543,4.924349
2.4921455,4.881235
2.4982948,4.8387794
2.504405,4.7969704
2.5104733,4.7558026
2.5164986,4.7152653
2.522482,4.6753507
2.5284214,4.6360517
2.534319,4.597359
2.5436316,4.544668
2.5493736,4.508191
2.5550156,4.472335
2.560585,4.4370685
2.5661106,4.402366
2.5715933,4.3682137
2.5769968,4.334602
2.5823956,4.301509
2.587716,4.26893
2.5929947,4.236848
2.5982342,4.205253
2.6034727,4.174132
2.608633,4.143477
2.6137562,4.1132774
2.6188374,4.083522
2.6238852,4.054201
2.6288948,4.0253053
2.6338682,3.9968255
2.6387653,3.9687538
2.6436682,3.9410808
2.6485367,3.9137974
2.653368,3.8868966
2.6581688,3.8603697
2.6628942,3.8342106
2.6676264,3.8084102
2.672329,3.7829618
2.6769962,3.757857
2.681593,3.7330947
2.6862001,3.7086606
2.6907349,3.6845539
2.6952791,3.6607635
2.6997538,3.637288
2.7042398,3.6141186
