complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.127355919617003,3.84270243663658,35.55921764061723,5.8117638056061125,0.1677913180343764,0.0538865332948853,0.0004923477711714,1.5080402010050251,0.0444399892824495,0.0274829979816618,0.00032107585656373816,1.5080402010050251,0
