complexity,accuracy,distortion,mse,round,trial
7.05719e-05,7.05719e-05,6.6437855,1666.3738,0.0,1.0
5.8174133e-05,5.8174133e-05,6.643798,1666.3726,1.0,1.0
0.00023651123,0.00023651123,6.6436195,1666.3562,2.0,1.0
0.0012569427,0.0012559891,6.6426,1666.2448,3.0,1.0
0.007265091,0.007265091,6.636591,1665.4891,4.0,1.0
0.043735504,0.04373455,6.6001215,1660.4097,5.0,1.0
0.265481,0.265481,6.378375,1625.5806,6.0,1.0
1.3645287,1.3645296,5.2793264,1383.8666,7.0,1.0
3.2394772,3.2394762,3.4043798,719.16895,8.0,1.0
4.0706005,4.0705996,2.5732565,249.38295,9.0,1.0
4.3457947,4.3457947,2.2980614,64.66981,10.0,1.0
4.461216,4.461215,2.182641,17.972603,11.0,1.0
4.523694,4.523695,2.120161,7.044983,12.0,1.0
4.5608873,4.5608864,2.0829697,3.93054,13.0,1.0
4.581414,4.581414,2.0624418,3.336075,14.0,1.0
4.593111,4.593111,2.050745,3.1113968,15.0,1.0
4.6005535,4.6005554,2.0433006,3.019371,16.0,1.0
4.6056814,4.6056805,2.0381756,2.97682,17.0,1.0
4.609477,4.609477,2.034379,2.9637816,18.0,1.0
4.612479,4.612479,2.0313768,2.955011,19.0,1.0
4.6149597,4.6149607,2.0288954,2.94783,20.0,1.0
4.61707,4.617071,2.026785,2.9417686,21.0,1.0
4.6188984,4.6188974,2.0249586,2.936554,22.0,1.0
4.6204987,4.6204987,2.0233574,2.932015,23.0,1.0
4.621908,4.621908,2.0219479,2.928034,24.0,1.0
4.6231575,4.6231575,2.0206985,2.924527,25.0,1.0
4.6242666,4.6242666,2.0195894,2.9214275,26.0,1.0
4.625252,4.625252,2.0186043,2.9186833,27.0,1.0
4.626129,4.62613,2.017726,2.916249,28.0,1.0
4.626911,4.626911,2.016945,2.914085,29.0,1.0
4.62761,4.62761,2.0162458,2.9121573,30.0,1.0
4.628237,4.628235,2.0156212,2.9104342,31.0,1.0
4.6287975,4.6287975,2.0150585,2.9088902,32.0,1.0
4.629304,4.629304,2.014552,2.9074993,33.0,1.0
4.6297626,4.6297617,2.0140944,2.9062424,34.0,1.0
4.6301775,4.6301765,2.0136795,2.9051003,35.0,1.0
4.63056,4.63056,2.0132961,2.904059,36.0,1.0
4.630909,4.630908,2.012948,2.9031045,37.0,1.0
4.6312304,4.6312304,2.0126257,2.9022276,38.0,1.0
4.631526,4.631527,2.012329,2.9014168,39.0,1.0
4.6318035,4.6318026,2.0120535,2.900665,40.0,1.0
4.63206,4.632059,2.011797,2.8999648,41.0,1.0
4.6322985,4.6322985,2.0115576,2.89931,42.0,1.0
4.6325235,4.6325226,2.0113335,2.8986964,43.0,1.0
4.6327343,4.6327353,2.0111208,2.8981187,44.0,1.0
4.6329355,4.6329365,2.0109196,2.8975728,45.0,1.0
4.6331253,4.6331253,2.0107307,2.897055,46.0,1.0
4.6333046,4.6333055,2.0105505,2.8965633,47.0,1.0
4.633477,4.633478,2.010378,2.896094,48.0,1.0
4.633642,4.633642,2.0102139,2.8956459,49.0,1.0
4.6337996,4.6337996,2.0100565,2.8952165,50.0,1.0
4.633951,4.633952,2.009904,2.8948035,51.0,1.0
4.634097,4.634097,2.009759,2.8944063,52.0,1.0
4.6342373,4.6342373,2.0096188,2.8940234,53.0,1.0
4.6343737,4.6343727,2.0094833,2.893654,54.0,1.0
4.6345053,4.6345053,2.0093508,2.893297,55.0,1.0
4.63463,4.63463,2.0092258,2.892951,56.0,1.0
4.634753,4.634754,2.0091019,2.8926165,57.0,1.0
4.6348724,4.6348734,2.0089827,2.8922923,58.0,1.0
4.634988,4.634989,2.0088673,2.8919787,59.0,1.0
4.6351013,4.6351013,2.0087547,2.8916743,60.0,1.0
4.635207,4.63521,2.008646,2.8913796,61.0,1.0
4.635313,4.635312,2.008544,2.8910944,62.0,1.0
4.635414,4.635414,2.008442,2.8908184,63.0,1.0
4.6355124,4.6355133,2.0083427,2.8905518,64.0,1.0
4.635607,4.635607,2.0082493,2.8902943,65.0,1.0
4.6356974,4.6356983,2.0081577,2.890046,66.0,1.0
4.635785,4.635785,2.008071,2.889807,67.0,1.0
4.63587,4.63587,2.007986,2.8895772,68.0,1.0
4.63595,4.63595,2.007906,2.8893564,69.0,1.0
4.6360283,4.6360292,2.0078268,2.8891456,70.0,1.0
4.6361036,4.6361036,2.0077524,2.8889427,71.0,1.0
4.636174,4.636174,2.0076818,2.888749,72.0,1.0
4.636243,4.636243,2.0076132,2.8885639,73.0,1.0
4.636307,4.636307,2.0075493,2.888387,74.0,1.0
4.6363688,4.636368,2.0074883,2.8882184,75.0,1.0
4.636426,4.636426,2.00743,2.8880575,76.0,1.0
4.636483,4.636483,2.0073729,2.887904,77.0,1.0
4.6365356,4.6365366,2.0073195,2.8877578,78.0,1.0
4.636587,4.636587,2.007269,2.8876176,79.0,1.0
4.636636,4.636636,2.0072203,2.8874838,80.0,1.0
4.6366825,4.6366825,2.0071735,2.887356,81.0,1.0
4.6367264,4.6367264,2.0071297,2.8872337,82.0,1.0
4.6367693,4.6367702,2.0070858,2.8871167,83.0,1.0
4.6368103,4.6368103,2.0070457,2.8870044,84.0,1.0
4.6368494,4.6368494,2.0070066,2.8868966,85.0,1.0
4.6368866,4.6368866,2.0069695,2.8867924,86.0,1.0
4.636923,4.636923,2.0069332,2.886693,87.0,1.0
4.636958,4.636958,2.006898,2.8865972,88.0,1.0
4.6369915,4.6369925,2.0068636,2.8865042,89.0,1.0
4.637025,4.637025,2.0068312,2.8864148,90.0,1.0
4.6370544,4.6370544,2.0068016,2.8863285,91.0,1.0
4.637085,4.637086,2.0067701,2.8862443,92.0,1.0
4.6371155,4.6371155,2.0067406,2.8861632,93.0,1.0
4.637144,4.637144,2.006712,2.886084,94.0,1.0
4.637171,4.637171,2.0066853,2.886007,95.0,1.0
4.6371975,4.6371984,2.0066576,2.8859322,96.0,1.0
4.637224,4.637224,2.0066319,2.8858597,97.0,1.0
4.637249,4.637249,2.006607,2.8857887,98.0,1.0
4.6372747,4.6372747,2.0065813,2.8857195,99.0,1.0
4.6372995,4.6372995,2.0065565,2.885652,100.0,1.0
4.6373224,4.6373224,2.0065336,2.885587,101.0,1.0
4.6373463,4.6373463,2.0065098,2.885524,102.0,1.0
4.6373672,4.637368,2.0064878,2.8854628,103.0,1.0
4.637389,4.637389,2.0064669,2.885404,104.0,1.0
4.637409,4.637409,2.0064468,2.8853486,105.0,1.0
4.6374283,4.6374283,2.0064278,2.8852954,106.0,1.0
4.6374464,4.6374464,2.0064096,2.8852456,107.0,1.0
4.6374626,4.6374626,2.0063934,2.8851988,108.0,1.0
4.637479,4.637478,2.0063782,2.885156,109.0,1.0
4.637491,4.637492,2.0063639,2.8851163,110.0,1.0
4.6375065,4.6375065,2.0063496,2.885081,111.0,1.0
4.637517,4.637517,2.006339,2.8850484,112.0,1.0
4.6375256,4.6375256,2.0063305,2.8850203,113.0,1.0
4.637535,4.637535,2.006321,2.8849952,114.0,1.0
4.6375437,4.6375427,2.0063133,2.884974,115.0,1.0
4.6375484,4.6375494,2.0063066,2.8849556,116.0,1.0
4.637554,4.637554,2.0063019,2.884941,117.0,1.0
4.637558,4.637558,2.006298,2.8849287,118.0,1.0
4.637562,4.637561,2.0062952,2.8849196,119.0,1.0
4.6375637,4.6375628,2.0062933,2.8849125,120.0,1.0
4.6375647,4.6375647,2.0062914,2.8849077,121.0,1.0
4.6375647,4.6375647,2.0062914,2.8849053,122.0,1.0
4.6375647,4.6375647,2.0062914,2.8849049,123.0,1.0
4.6375637,4.6375637,2.0062923,2.8849056,124.0,1.0
4.6375628,4.6375628,2.0062933,2.8849082,125.0,1.0
4.637561,4.637561,2.0062952,2.884912,126.0,1.0
4.637557,4.637559,2.006297,2.8849165,127.0,1.0
4.637556,4.637556,2.0063,2.8849223,128.0,1.0
4.6375523,4.637553,2.0063028,2.884929,129.0,1.0
4.6375494,4.6375484,2.0063076,2.8849366,130.0,1.0
4.6375456,4.6375456,2.0063105,2.8849447,131.0,1.0
4.6375427,4.6375427,2.0063133,2.8849535,132.0,1.0
4.637539,4.637539,2.0063171,2.8849623,133.0,1.0
4.637535,4.637535,2.006321,2.8849719,134.0,1.0
4.6375313,4.6375313,2.0063248,2.8849816,135.0,1.0
4.6375265,4.6375265,2.0063295,2.8849914,136.0,1.0
4.6375237,4.6375237,2.0063324,2.8850017,137.0,1.0
4.637518,4.637518,2.0063381,2.8850112,138.0,1.0
4.637514,4.637515,2.006341,2.8850214,139.0,1.0
4.6375103,4.6375103,2.0063457,2.885032,140.0,1.0
4.6375055,4.6375065,2.0063496,2.8850422,141.0,1.0
4.6375017,4.6375027,2.0063534,2.885052,142.0,1.0
4.637498,4.637497,2.006359,2.8850622,143.0,1.0
4.637494,4.637494,2.006362,2.885072,144.0,1.0
4.6374903,4.6374903,2.0063658,2.8850813,145.0,1.0
4.6374874,4.6374865,2.0063696,2.8850908,146.0,1.0
4.6374836,4.6374836,2.0063725,2.8851,147.0,1.0
4.637479,4.637479,2.0063772,2.885109,148.0,1.0
4.637475,4.637477,2.0063791,2.885118,149.0,1.0
4.637473,4.637472,2.006384,2.8851264,150.0,1.0
4.6374683,4.6374683,2.0063877,2.8851342,151.0,1.0
4.6374664,4.6374664,2.0063896,2.8851418,152.0,1.0
4.6374626,4.6374626,2.0063934,2.8851495,153.0,1.0
4.6374607,4.6374598,2.0063963,2.8851566,154.0,1.0
4.637458,4.637458,2.0063982,2.8851635,155.0,1.0
4.637455,4.637455,2.006401,2.8851695,156.0,1.0
4.637453,4.637453,2.006403,2.8851755,157.0,1.0
4.63745,4.637451,2.0064049,2.885181,158.0,1.0
4.6374483,4.6374474,2.0064087,2.885186,159.0,1.0
4.6374464,4.6374454,2.0064106,2.8851905,160.0,1.0
4.6374454,4.6374454,2.0064106,2.885194,161.0,1.0
4.6374435,4.6374435,2.0064125,2.885198,162.0,1.0
4.6374435,4.6374435,2.0064125,2.885201,163.0,1.0
4.6374407,4.6374407,2.0064154,2.885203,164.0,1.0
4.6374407,4.6374407,2.0064154,2.885205,165.0,1.0
4.6374407,4.6374407,2.0064154,2.885206,166.0,1.0
4.6374397,4.6374397,2.0064163,2.885206,167.0,1.0
4.6374397,4.6374397,2.0064163,2.8852057,168.0,1.0
4.6374407,4.6374397,2.0064163,2.8852046,169.0,1.0
4.6374407,4.6374407,2.0064154,2.8852022,170.0,1.0
4.6374416,4.6374416,2.0064144,2.885199,171.0,1.0
4.6374435,4.6374426,2.0064135,2.8851957,172.0,1.0
4.6374454,4.6374454,2.0064106,2.8851905,173.0,1.0
4.6374474,4.6374483,2.0064077,2.8851845,174.0,1.0
4.637451,4.637451,2.0064049,2.8851771,175.0,1.0
4.637454,4.637454,2.006402,2.8851686,176.0,1.0
4.637457,4.637457,2.0063992,2.885158,177.0,1.0
4.6374626,4.6374626,2.0063934,2.8851466,178.0,1.0
4.6374674,4.6374674,2.0063887,2.885133,179.0,1.0
4.637472,4.637472,2.006384,2.8851175,180.0,1.0
4.637479,4.637479,2.0063772,2.8851004,181.0,1.0
4.6374865,4.6374865,2.0063696,2.8850806,182.0,1.0
4.637495,4.637494,2.006362,2.8850589,183.0,1.0
4.6375027,4.6375036,2.0063524,2.885034,184.0,1.0
4.637514,4.637514,2.006342,2.8850064,185.0,1.0
4.6375246,4.6375246,2.0063314,2.884976,186.0,1.0
4.637538,4.637538,2.006318,2.8849425,187.0,1.0
4.6375513,4.6375513,2.0063047,2.8849063,188.0,1.0
4.6375666,4.6375656,2.0062904,2.884866,189.0,1.0
4.637583,4.637583,2.0062733,2.884823,190.0,1.0
4.637601,4.637601,2.0062551,2.8847768,191.0,1.0
4.637619,4.637619,2.006237,2.8847268,192.0,1.0
4.63764,4.63764,2.006216,2.8846743,193.0,1.0
4.63766,4.637661,2.006195,2.8846195,194.0,1.0
4.637682,4.637681,2.006175,2.8845623,195.0,1.0
4.637703,4.637703,2.006153,2.8845036,196.0,1.0
4.637726,4.637726,2.0061302,2.8844435,197.0,1.0
4.6377506,4.6377506,2.0061054,2.8843827,198.0,1.0
4.6377726,4.6377735,2.0060825,2.8843212,199.0,1.0
0.007156372,0.0071573257,6.6366987,1666.1698,0.0,2.0
0.0057258606,0.0057258606,6.63813,1666.0082,1.0,2.0
0.023913383,0.023911476,6.6199446,1664.0135,2.0,2.0
0.12732983,0.12732983,6.516526,1649.9504,3.0,2.0
0.69749737,0.6974993,5.946357,1538.9633,4.0,2.0
2.54247,2.542471,4.101385,925.1622,5.0,2.0
3.9102592,3.9102592,2.7335968,331.34103,6.0,2.0
4.340864,4.340863,2.3029928,117.117615,7.0,2.0
4.4901037,4.4901037,2.1537523,41.364365,8.0,2.0
4.5515175,4.5515165,2.0923395,11.516304,9.0,2.0
4.5800533,4.5800533,2.0638027,3.657904,10.0,2.0
4.5934563,4.5934563,2.0503998,3.0290687,11.0,2.0
4.601392,4.601392,2.0424643,2.9872606,12.0,2.0
4.6066456,4.6066446,2.0372114,2.9706712,13.0,2.0
4.610384,4.610383,2.033473,2.9590936,14.0,2.0
4.6132116,4.6132107,2.0306454,2.9504676,15.0,2.0
4.615465,4.615464,2.0283918,2.94371,16.0,2.0
4.617338,4.617338,2.0265179,2.9381962,17.0,2.0
4.6189537,4.6189528,2.0249033,2.9335396,18.0,2.0
4.620388,4.620388,2.023468,2.929487,19.0,2.0
4.6216965,4.6216965,2.0221596,2.925867,20.0,2.0
4.622917,4.622917,2.0209389,2.9225583,21.0,2.0
4.624078,4.624078,2.0197783,2.9194758,22.0,2.0
4.6252003,4.6252003,2.0186558,2.9165547,23.0,2.0
4.6263,4.6263,2.0175562,2.9137495,24.0,2.0
4.627388,4.627388,2.016468,2.9110262,25.0,2.0
4.6284676,4.6284695,2.0153866,2.9083698,26.0,2.0
4.62953,4.62953,2.014326,2.9057868,27.0,2.0
4.6305466,4.6305466,2.0133095,2.9033198,28.0,2.0
4.6314793,4.63148,2.0123758,2.9010394,29.0,2.0
4.6322927,4.632292,2.0115643,2.8990238,30.0,2.0
4.632963,4.632962,2.0108938,2.8973267,31.0,2.0
4.6334877,4.6334877,2.0103683,2.8959532,32.0,2.0
4.63389,4.633889,2.0099669,2.8948617,33.0,2.0
4.634202,4.634201,2.009655,2.8939905,34.0,2.0
4.634451,4.63445,2.009406,2.893278,35.0,2.0
4.634656,4.634656,2.0092,2.8926759,36.0,2.0
4.634837,4.634836,2.0090199,2.8921514,37.0,2.0
4.6349964,4.6349964,2.0088596,2.8916817,38.0,2.0
4.6351433,4.635144,2.0087118,2.8912518,39.0,2.0
4.6352797,4.6352797,2.0085764,2.890853,40.0,2.0
4.6354094,4.6354094,2.0084467,2.8904774,41.0,2.0
4.6355343,4.6355343,2.0083218,2.8901198,42.0,2.0
4.6356525,4.6356535,2.0082026,2.889777,43.0,2.0
4.635769,4.635769,2.0080872,2.8894448,44.0,2.0
4.6358824,4.6358824,2.0079737,2.8891208,45.0,2.0
4.635993,4.635994,2.007862,2.8888028,46.0,2.0
4.6361046,4.6361055,2.0077505,2.8884892,47.0,2.0
4.6362143,4.6362133,2.0076427,2.888179,48.0,2.0
4.636325,4.636326,2.0075302,2.8878703,49.0,2.0
4.6364336,4.6364336,2.0074224,2.8875628,50.0,2.0
4.636545,4.636544,2.0073118,2.8872557,51.0,2.0
4.636654,4.636654,2.0072021,2.886948,52.0,2.0
4.6367655,4.6367645,2.0070915,2.886641,53.0,2.0
4.636876,4.636876,2.00698,2.8863332,54.0,2.0
4.6369877,4.6369877,2.0068684,2.8860264,55.0,2.0
4.6370983,4.6370974,2.0067587,2.885719,56.0,2.0
4.637211,4.637211,2.0066452,2.885413,57.0,2.0
4.6373224,4.6373224,2.0065336,2.8851082,58.0,2.0
4.637433,4.637433,2.006423,2.8848042,59.0,2.0
4.6375427,4.6375437,2.0063124,2.884503,60.0,2.0
