complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.6794606269650263,3.5166137249059393,32.881158253044774,9.152806020083466,9.999879075582504e-05,5.334751008258873e-05,2.3977991460341104e-05,1.2688442211055277,0
