complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.6792646429944433,3.5164458456466594,33.51858827457952,9.154628502880612,0.595540489532594,0.0198156993845073,0.0001719193252988,1.2688442211055275,0.0316696797214941,0.020235923577779,3.7398059035028605e-05,1.2688442211055277,0
