complexity,accuracy
0.6513331,0.64829004
0.651333,0.6482901
0.65133303,0.6482901
0.65133303,0.64829016
0.65133303,0.6482901
0.6513331,0.64829016
0.6513331,0.64829004
0.65133303,0.6482901
0.65133303,0.6482901
0.65133303,0.64829004
0.65133303,0.6482901
0.65133303,0.64829016
0.65130687,0.648248
0.6513068,0.64824796
0.65130675,0.6482479
0.6513069,0.6482481
0.6513068,0.64824796
0.6513069,0.6482481
0.651307,0.6482481
0.6513068,0.64824796
0.6513068,0.6482479
0.6513069,0.6482481
0.6513069,0.6482481
0.6513069,0.6482481
0.6513872,0.6483079
0.6513872,0.6483079
0.65138704,0.6483079
0.6513872,0.6483079
0.65138716,0.6483079
0.6513872,0.6483079
0.65138716,0.6483079
0.65138716,0.6483079
0.6513872,0.6483079
0.6513872,0.6483079
0.6513872,0.6483079
0.65138716,0.648308
0.64915013,0.64565325
0.64915025,0.6456533
0.64915025,0.6456532
0.6491503,0.64565325
0.64915013,0.64565325
0.6491502,0.6456533
0.6491501,0.6456532
0.64915013,0.6456533
0.64915025,0.6456533
0.6491501,0.6456531
0.64915025,0.64565325
0.64915025,0.64565337
0.65062726,0.6474483
0.65062726,0.6474483
0.6506274,0.64744824
0.65062726,0.64744824
0.65062726,0.6474483
0.65062726,0.6474483
0.65062726,0.64744836
0.6506274,0.6474483
0.65062726,0.6474483
0.6506274,0.6474483
0.65062726,0.6474483
0.6506273,0.6474483
0.65196383,0.6489734
0.65196383,0.6489732
0.65196383,0.6489732
0.65196383,0.64897335
0.65196383,0.6489731
0.65196383,0.6489733
0.65196383,0.6489732
0.6519638,0.6489732
0.6519637,0.64897335
0.65196383,0.6489732
0.65196383,0.6489732
0.65196383,0.6489732
0.65118974,0.64812815
0.65119,0.6481283
0.65118974,0.64812815
0.6511899,0.6481283
0.6511899,0.6481283
0.6511899,0.6481283
0.6511899,0.6481283
0.65119,0.6481283
0.6511897,0.64812815
0.6511897,0.64812815
0.65118974,0.64812815
0.65119,0.6481283
0.65131724,0.6482688
0.65131736,0.6482688
0.65131724,0.6482688
0.65131724,0.6482688
0.65131724,0.6482688
0.65131724,0.6482688
0.65131724,0.6482688
0.65131724,0.6482688
0.65131724,0.6482688
0.65131724,0.6482688
0.65131724,0.6482688
0.6513171,0.6482688
