complexity,accuracy
1.5709205,0.48594332
1.5709188,0.48594332
2.1113892,0.51859856
1.9042578,0.5101538
1.7687464,0.4869542
1.8830466,0.50989294
1.8054385,0.49159193
2.0982842,0.51962566
1.9229703,0.51214266
1.5708973,0.48594284
1.7006435,0.4788494
1.8633862,0.507699
1.8362663,0.4914217
1.4777427,0.47695017
1.5033534,0.47804976
1.8503771,0.50673914
1.4456913,0.47604942
1.7394335,0.4931345
1.7512126,0.4855733
1.5708547,0.48594236
2.0960789,0.5239763
1.7869866,0.49691582
1.8756368,0.50740623
1.8810248,0.5093627
1.7221913,0.48905373
1.8936019,0.5096426
1.5620208,0.48109102
1.7781978,0.5000706
1.7750235,0.49972534
2.2586176,0.53295135
1.5588012,0.48560047
1.9816968,0.51673126
1.5240135,0.4839182
1.8414106,0.50396204
1.3658605,0.4393201
1.6581469,0.47086048
1.5707414,0.48593998
1.8622358,0.50995064
1.5142663,0.48316956
1.5721302,0.48605537
1.7307353,0.4923873
1.4149945,0.47677708
1.5704985,0.48593473
1.5706091,0.48593664
1.8535442,0.51395845
1.9077408,0.51344824
1.553062,0.46717358
1.9557776,0.5140686
1.8505442,0.50695896
1.8058939,0.49452114
1.7939937,0.48959446
1.8503242,0.51251984
1.5002677,0.48218775
1.762172,0.49913883
1.5704708,0.4859357
1.5703702,0.48593092
1.5703192,0.485929
1.57095,0.47914886
1.8248396,0.5045757
1.5702341,0.48592758
1.84899,0.50893927
1.5720868,0.48607063
1.570153,0.4859252
1.8901975,0.5095296
1.5978065,0.47241974
1.5700228,0.48592138
1.7009845,0.46913052
1.5386655,0.45425177
1.8299618,0.49088335
1.5698543,0.48591614
1.6888037,0.48016357
1.5697608,0.48591328
1.9505138,0.5091615
1.4242804,0.45017624
1.4131391,0.45155334
1.5695543,0.48590803
1.9225473,0.5176625
1.8174515,0.5002575
1.6600199,0.4788661
1.8152127,0.49018955
1.574095,0.48620796
1.8146975,0.50399923
1.7995255,0.50227594
1.7454939,0.49251032
1.5689785,0.4858904
2.0999177,0.5232053
1.7646015,0.4863019
1.5687723,0.48588467
1.7472384,0.48523378
1.5510657,0.46452618
1.4999895,0.4823494
1.855154,0.50422
