complexity,accuracy,distortion,mse,trial
6.3638563,0.47117233,0.09498215,317.5899658203125,0
6.403857,0.47802067,0.08813381,252.95997619628906,1
6.4438562,0.50277805,0.06337643,194.78997802734375,2
6.186138,0.41053104,0.15562344,440.3063659667969,3
2.7374656,0.7348528,-0.16869831,564.6779645724172,4
0.3035336,0.2577533,0.30840117,1515.829951773168,5
0.0,0.0,0.5661545,1666.4999330211426,6
0.0,0.0,0.5661545,1666.4999360376967,7
