complexity,accuracy,distortion,mse,run
5.791105119151116,5.611963829589808,1.0754430776228077,,0
4.828795403401683,4.764682500185216,1.922724407027399,,1
5.540647069205297,5.409963124096603,1.2774437831160128,,2
6.401919386530301,6.03499636259486,0.652410544617755,,3
7.457094917108828,6.497597925120859,0.18980898209175656,,4
7.862026605227513,6.613015685642759,0.07439122156985611,,5
7.9884007783108135,6.643257468302721,0.0441494389098942,,6
8.036109936617072,6.65378779130868,0.03361911590393518,,7
8.024783670413418,6.651336774213529,0.03607013299908601,,8
7.590433667895647,6.5384870033587354,0.14891990385388,,9
