complexity,accuracy,distortion,mse
5.4038553,3.9136086,0.2116499,61.52
5.443855,3.936582,0.18867636,29.580002
-9.536743e-07,0.0,4.1252584,416.5
5.4438553,3.956048,0.16921043,52.940002
5.3487577,3.8658304,0.25942802,74.82666
5.3087587,3.82583,0.29942846,88.346664
5.308758,3.8258305,0.299428,88.346664
5.308758,3.82583,0.29942846,88.346664
