complexity,accuracy,distortion,mse
2.1773677,1.4962611,0.41576672,0.925781
1.5762768,1.186079,0.7259488,2.3729458
0.0,-4.7683716e-07,1.9120278,16.500002
1.511847,1.2104421,0.70158577,1.892372
1.8966823,1.3026013,0.609426,1.8627968
2.0037293,1.3314009,0.5806265,1.997014
2.6202545,1.5463357,0.36569166,0.948298
2.2910523,1.393815,0.5182128,1.9480282
