complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.637428950583054,2.5992017566564733,21.326537028858688,33.09280724909448,0.8665070556708403,0.0206845365566577,0.0019260065807994,1.060603015075377,1.2936838175633218,1.2047973379414174,0.0005597002739827687,1.0598994974874372,0
