complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.971866390796567,2.910226485926934,24.998448519161386,21.415615938176927,0.8369139063690607,0.0055594259019647,0.0001226870520302,1.0975376884422112,0.0388523922286643,0.0301331026943475,4.662150682463905e-05,1.0975376884422112,0
