complexity,accuracy
0.48871374,0.4589696
0.4887476,0.4589982
0.4887128,0.4589696
0.48871326,0.45897102
0.4887166,0.45897198
0.48874426,0.4589939
0.4887128,0.45897055
0.4887128,0.4589696
0.48871374,0.4589696
0.4887209,0.45897484
0.4887128,0.4589696
0.48871565,0.45897198
0.4887128,0.45897007
0.4887128,0.45897007
0.48871326,0.45897007
0.48871326,0.4589696
0.4887252,0.45898056
0.48872566,0.45898008
0.48871326,0.45897007
0.48872042,0.45897532
0.48871994,0.45897532
0.48871708,0.45897293
0.48871517,0.45897102
0.48873377,0.4589858
0.48871565,0.45897198
0.48873425,0.45898724
0.4887128,0.4589696
0.48882246,0.45905924
0.4888177,0.45905495
0.48876524,0.4590125
0.48871803,0.4589734
0.48871946,0.45897484
0.4887328,0.4589858
0.4887128,0.45896912
0.48871326,0.45897007
0.4887371,0.45898867
0.48871374,0.4589696
0.48873568,0.4589882
0.4887128,0.4589696
0.48871326,0.45897055
0.48874664,0.45899582
0.4887123,0.45897007
0.48871517,0.4589715
0.48871422,0.45897102
0.48873234,0.45898533
0.48871374,0.45897055
0.48871374,0.45897055
0.48871326,0.45896912
0.4887128,0.4589696
0.48871374,0.45897007
0.4887128,0.4589696
0.48872185,0.45897722
0.4887128,0.45897007
0.488719,0.45897436
0.48871326,0.45897007
0.48871374,0.45897055
0.4887252,0.45898008
0.4887123,0.45896912
0.48871517,0.45897245
0.4887128,0.4589696
0.48871326,0.4589696
0.48871422,0.45897007
0.48871803,0.45897484
0.488719,0.45897484
0.48874807,0.45899773
0.4887128,0.4589696
0.48871708,0.45897293
0.488719,0.45897484
0.4887128,0.4589696
0.4887128,0.45897007
0.48872614,0.4589815
0.48871756,0.45897293
0.48871374,0.45896912
0.4887166,0.4589734
0.4887123,0.45897007
0.48871946,0.45897627
0.48871326,0.4589696
0.4887123,0.45896912
0.4887128,0.45897007
0.4887247,0.4589796
0.48871326,0.45897055
0.48871756,0.45897293
0.4887128,0.4589696
0.4887128,0.4589696
0.48871756,0.45897388
0.4887514,0.45900106
0.48872375,0.45897913
0.4887123,0.4589696
0.4887123,0.45897007
0.48871374,0.45897007
0.4887128,0.4589696
0.488719,0.45897532
0.48871517,0.45897102
0.48871374,0.4589696
0.48871326,0.45896912
0.48871374,0.45897055
0.4887128,0.4589696
0.48872232,0.45897627
0.48875475,0.45900393
0.4887128,0.4589696
