complexity,accuracy
1.9320645,1.5006075
1.932065,1.5006084
1.932065,1.5006075
1.932065,1.5006084
1.9320645,1.5006084
1.9320645,1.5006084
1.932065,1.5006084
1.9320645,1.5006084
1.9320645,1.5006084
1.932065,1.500608
1.932064,1.5006084
1.9320645,1.5006089
1.9320645,1.500608
1.932065,1.500608
1.932064,1.5006084
1.9320645,1.500608
1.9320645,1.500608
1.9320645,1.500608
1.9320645,1.500608
1.9320645,1.500608
1.9320645,1.5006089
1.932065,1.5006089
1.932065,1.500608
1.9320645,1.500608
1.9320645,1.5006084
1.932065,1.5006084
1.9320645,1.500608
1.932065,1.5006075
1.932065,1.500608
1.9320645,1.5006084
1.9320645,1.5006084
1.932065,1.5006084
1.9320645,1.5006084
1.9320645,1.5006075
1.9320645,1.500608
1.9320645,1.5006084
1.9320645,1.5006084
1.932064,1.5006084
1.9320645,1.5006089
1.9320645,1.5006084
1.932064,1.5006084
1.9320645,1.500608
1.932065,1.5006089
1.932064,1.500608
1.932065,1.500608
1.932064,1.5006084
1.932064,1.5006084
1.9320645,1.5006084
1.9320645,1.500608
1.932064,1.500608
1.9320645,1.5006084
1.9320645,1.500608
1.932064,1.5006084
1.932065,1.500608
1.9320645,1.5006084
1.9320645,1.5006084
1.932065,1.500608
1.932064,1.5006089
1.932064,1.500608
1.9320645,1.5006084
1.9320655,1.5006084
1.9320645,1.5006084
1.932065,1.5006084
1.9320645,1.500608
1.932065,1.5006084
1.9320645,1.5006084
1.9320645,1.5006084
1.9320645,1.500608
1.932064,1.500608
1.9320645,1.5006084
1.9320645,1.500608
1.932065,1.5006084
1.932065,1.5006084
1.9320645,1.5006084
1.9320645,1.500608
1.9320645,1.5006084
1.9320645,1.5006084
1.932064,1.500608
1.9320645,1.500608
1.932064,1.5006089
1.9320645,1.5006084
1.9320645,1.5006084
1.9320645,1.5006084
1.932064,1.5006084
1.9320645,1.5006084
1.9320645,1.500608
1.9320645,1.5006084
1.9320645,1.500608
1.9320645,1.5006075
1.9320645,1.500608
1.9320645,1.5006084
1.9320645,1.500608
1.9320645,1.500608
1.9320645,1.5006075
1.9320645,1.500608
1.932065,1.5006084
1.932065,1.5006089
1.9320645,1.500608
1.9320645,1.5006084
1.9320645,1.5006089
