complexity,accuracy,distortion,beta
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.0
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.0009036144578313252
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.0018072289156626504
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.0027108433734939754
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.003614457831325301
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.004518072289156626
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.005421686746987951
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.006325301204819276
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.007228915662650602
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.008132530120481927
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.009036144578313253
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.009939759036144578
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.010843373493975902
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.011746987951807227
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.012650602409638553
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.013554216867469878
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.014457831325301203
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.015361445783132529
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.016265060240963854
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.01716867469879518
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.018072289156626505
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.01897590361445783
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.019879518072289156
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.02078313253012048
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.021686746987951804
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.02259036144578313
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.023493975903614454
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.02439759036144578
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.025301204819277105
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.02620481927710843
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.027108433734939756
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.02801204819277108
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.028915662650602407
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.029819277108433732
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.030722891566265058
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.03162650602409638
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.03253012048192771
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.033433734939759034
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.03433734939759036
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.035240963855421685
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.03614457831325301
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.037048192771084336
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.03795180722891566
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.03885542168674699
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.03975903614457831
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.04066265060240964
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.04156626506024096
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.04246987951807229
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.04337349397590361
3.2246747494468764e-08,3.819806337901355e-08,3.4807728030130898,0.04427710843373493
