complexity,accuracy,distortion,mse,trial
0.0,0.0,0.0,16.5,0
0.0,0.0,4.7683716e-07,16.5,1
0.0,0.0,0.0,16.499998,2
0.0,0.0,4.7683716e-07,16.499998,3
0.0,0.0,0.0,16.499998,4
0.0,0.0,0.0,16.499998,5
0.0,0.0,0.0,16.499998,6
9.536743e-07,-4.7683716e-07,9.536743e-07,16.500004,7
