complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.047797599649034,3.789085793249317,33.53361280991822,6.261745988556836,9.999838634146236e-05,5.738805768705108e-05,0.00018210567327201182,1.4517587939698493,0
