beta,eu
1.0,0.7782210316101391
1.000050505050505,0.7782210318408695
1.0001010101010102,0.778221033316608
1.0001515151515152,0.7782210418298965
1.00020202020202,0.778221086111933
1.0002525252525252,0.778221293713748
1.0003030303030302,0.7782221705196103
1.000353535353535,0.778225504735246
1.0004040404040404,0.7782369122270287
1.0004545454545457,0.7782719955903566
1.0005050505050506,0.7783688759893045
1.0005555555555556,0.7786087596084503
1.0006060606060605,0.7791405595287153
1.0006565656565656,0.780194796441454
1.0007070707070709,0.7820631270464871
1.0007575757575755,0.7850283359124628
1.0008080808080808,0.7892630757880108
1.000858585858586,0.7947508125751892
1.000909090909091,0.801278425090615
1.000959595959596,0.8085022155968351
1.001010101010101,0.8160439441328939
1.001060606060606,0.8235692985637875
1.001111111111111,0.8308276229342718
1.001161616161616,0.8376575208227182
1.0012121212121212,0.8439731273583888
1.0012626262626263,0.8497440707562175
1.0013131313131314,0.8549766082245405
1.0013636363636362,0.8596988236970582
1.001414141414141,0.8639501944504557
1.0014646464646464,0.8677747839519474
1.0015151515151517,0.8712170941089532
1.0015656565656563,0.8743197266550198
1.0016161616161616,0.8771222105643784
1.0016666666666667,0.8796605469727456
1.0017171717171718,0.8819671745383167
1.0017676767676766,0.8840711656839387
1.0018181818181815,0.8859985362896327
1.0018686868686868,0.8877725978667099
1.001919191919192,0.8894143101755709
1.001969696969697,0.8909426097062325
1.002020202020202,0.8923746996704415
1.0020707070707071,0.8937262930357877
1.002121212121212,0.8950118035924765
1.002171717171717,0.8962444823740581
1.002222222222222,0.8974364988224746
1.0022727272727272,0.8985989684569938
1.0023232323232325,0.8997419317719747
1.0023737373737374,0.9008742926764124
1.0024242424242424,0.9020037287324885
1.0024747474747475,0.9031365891962782
1.0025252525252524,0.9042777996322992
1.0025757575757577,0.9054307928126978
1.0026262626262623,0.9065974840258362
1.0026767676767676,0.9077783045272074
1.0027272727272727,0.9089722999979715
1.0027777777777778,0.9101772925154501
1.0028282828282828,0.9113900961448005
1.002878787878788,0.9126067694082818
1.0029292929292928,0.9138228838376132
1.002979797979798,0.9150337871629802
1.003030303030303,0.9162348422439008
1.003080808080808,0.9174216277407161
1.003131313131313,0.9185900925412209
1.0031818181818182,0.9197366618813552
1.0032323232323233,0.9208582980076712
1.003282828282828,0.9219525216249519
1.0033333333333332,0.9230174021709516
1.0033838383838385,0.9240515253798525
1.0034343434343431,0.9250539460123153
1.0034848484848484,0.9260241324469849
1.0035353535353535,0.9269619083953189
1.0035858585858586,0.927867395572926
1.0036363636363637,0.9287409598924471
1.0036868686868683,0.9295831627098222
1.0037373737373736,0.9303947178741416
1.003787878787879,0.9311764547833898
1.0038383838383838,0.931929287301374
1.0038888888888888,0.9326541882095418
1.003939393939394,0.9333521688234291
1.003989898989899,0.934024263481209
1.0040404040404038,0.934671518811194
1.004090909090909,0.9352949880221557
1.004141414141414,0.935895730962934
1.004191919191919,0.9364748213920726
1.0042424242424242,0.9370333637746195
1.0042929292929292,0.9375725228733139
1.0043434343434343,0.9380935701127433
1.0043939393939394,0.9385979505240221
1.0044444444444445,0.9390873719777091
1.004494949494949,0.9395639131239789
1.0045454545454544,0.9400301372697302
1.0045959595959597,0.9404891876683155
1.0046464646464646,0.9409448303150207
1.0046969696969696,0.9414014112800371
1.0047474747474747,0.9418637124621505
1.0047979797979798,0.9423367166030521
1.0048484848484849,0.9428253085740378
1.0048989898989895,0.9433339300335846
1.0049494949494948,0.9438663527735216
1.005,0.9444367774185382
1.005252525252525,0.9465171317881846
1.0055050505050505,0.9484980770400323
1.0057575757575756,0.950378138579409
1.0060101010101008,0.9521495220979113
1.0062626262626262,0.9538056251867153
1.0065151515151514,0.9553444048802576
1.0067676767676768,0.9567689727624673
1.007020202020202,0.9580867489030406
1.007272727272727,0.9593080674889941
1.0075252525252525,0.960444735322402
1.0077777777777777,0.9615087859147566
1.0080303030303028,0.9625115023496251
1.0082828282828282,0.9634626852760053
1.0085353535353534,0.964370141466873
1.0087878787878788,0.965239433470506
1.009040404040404,0.9660739617988661
1.0092929292929291,0.9668753821875313
1.0095454545454543,0.9676442374175094
1.0097979797979797,0.968380610726657
1.0100505050505049,0.9690846382723955
1.0103030303030305,0.9697568120373471
1.0105555555555554,0.9703980903467149
1.0108080808080808,0.971009873709159
1.011060606060606,0.9715939051954721
1.0113131313131312,0.9721521391442032
1.0115656565656566,0.972686605944826
1.0118181818181815,0.9731992898462898
1.012070707070707,0.9736920305382447
1.0123232323232323,0.9741664551205284
1.0125757575757577,0.9746239431413429
1.0128282828282829,0.9750656231666195
1.013080808080808,0.9754923954210243
1.0133333333333332,0.9759049723185425
1.0135858585858586,0.9763039277605712
1.0138383838383838,0.9766897468931789
1.014090909090909,0.9770628700317466
1.0143434343434343,0.977423726924717
1.0145959595959595,0.9777727598023369
1.0148484848484849,0.978110435399983
1.01510101010101,0.9784372473063601
1.0153535353535352,0.9787537106770627
1.0156060606060606,0.979060351710862
1.0158585858585858,0.9793576943874983
1.016111111111111,0.9796462468254351
1.0163636363636364,0.9799264892353772
1.0166161616161615,0.9801988648604916
1.016868686868687,0.9804637746064947
1.017121212121212,0.9807215754053914
1.0173737373737373,0.98097258184021
1.0176262626262629,0.9812170702447007
1.0178787878787878,0.9814552843802964
1.018131313131313,0.98168744183767
1.0183838383838384,0.9819137404507225
1.0186363636363636,0.9821343641907925
1.018888888888889,0.9823494881885775
1.019141414141414,0.9825592826884182
1.0193939393939393,0.9827639158661174
1.0196464646464647,0.9829635555378784
1.01989898989899,0.9831583698591888
1.020151515151515,0.9833485271639154
1.0204040404040404,0.9835341951296082
1.0206565656565656,0.9837155394766697
1.020909090909091,0.9838927224163299
1.0211616161616162,0.9840659010541725
1.021414141414141,0.9842352259319389
1.0216666666666667,0.9844008398520983
1.021919191919192,0.9845628770812929
1.022171717171717,0.9847214629761234
1.0224242424242425,0.9848767140245018
1.0226767676767676,0.985028738253978
1.022929292929293,0.9851776359291777
1.0231818181818182,0.9853235004454104
1.0234343434343434,0.9854664193236905
1.0236868686868688,0.9856064752210951
1.023939393939394,0.9857437468858693
1.024191919191919,0.9858783100053417
1.0244444444444445,0.986010237913504
1.0246969696969697,0.9861396021420274
1.024949494949495,0.9862664728124475
1.0252020202020202,0.9863909188780424
1.0254545454545454,0.9865130082318545
1.0257070707070708,0.9866328077028648
1.025959595959596,0.9867503829660134
1.0262121212121211,0.9868657983938296
1.0264646464646463,0.9869791168780493
1.0267171717171717,0.9870903996488303
1.026969696969697,0.9871997061172599
1.0272222222222225,0.9873070937642605
1.0274747474747474,0.9874126180967583
1.0277272727272728,0.9875163326917203
1.027979797979798,0.9876182893532801
1.0282323232323232,0.9877185384232943
1.0284848484848486,0.9878171293248538
1.0287373737373735,0.9879141115175334
1.0289898989898991,0.9880095363042064
1.0292424242424243,0.9881034606521527
1.0294949494949497,0.9881959562997602
1.0297474747474749,0.988287134093692
1.03,0.9883772317871653
1.03035175879397,0.9884991477822469
1.0307035175879398,0.9886183996572504
1.0310552763819096,0.9887350699939836
1.0314070351758795,0.9888492381057793
1.0317587939698494,0.9889609803990089
1.032110552763819,0.9890703706569426
1.032462311557789,0.9891774802590196
1.0328140703517588,0.9892823783422758
1.0331658291457286,0.9893851319080608
1.0335175879396985,0.9894858058815096
1.0338693467336684,0.9895844631419548
1.0342211055276382,0.9896811645516451
1.034572864321608,0.9897759690087666
1.034924623115578,0.9898689335354254
1.0352763819095478,0.9899601133873618
1.0356281407035175,0.9900495621513673
1.0359798994974874,0.9901373317895725
1.0363316582914572,0.9902234726012258
1.036683417085427,0.9903080330981282
1.037035175879397,0.9903910598197319
1.0373869346733668,0.9904725971370221
1.0377386934673367,0.9905526871024342
1.0380904522613066,0.9906313693934292
1.0384422110552765,0.9907086813735457
1.0387939698492463,0.9907846582653866
1.0391457286432162,0.9908593334050335
1.039497487437186,0.9909327385340756
1.0398492462311557,0.9910049040856337
1.0402010050251256,0.9910758594313535
1.0405527638190954,0.9911456330715782
1.040904522613065,0.9912142527654424
1.0412562814070352,0.9912817456080775
1.041608040201005,0.9913481380675593
1.041959798994975,0.9914134559954001
1.0423115577889448,0.9914777246227506
1.042663316582915,0.9915409685515519
1.0430150753768843,0.9916032117466795
1.0433668341708544,0.9916644775323745
1.043718592964824,0.9917247885941634
1.044070351758794,0.9917841669860712
1.0444221105527638,0.9918426341421662
1.0447738693467337,0.9919002108911237
1.0451256281407035,0.9919569174725078
1.0454773869346734,0.9920127735536323
1.0458291457286433,0.9920677982461474
1.0461809045226131,0.9921220101218006
1.046532663316583,0.9921754272271044
1.0468844221105529,0.9922280670968915
1.0472361809045228,0.9922799467669075
1.0475879396984924,0.9923310827857172
1.0479396984924625,0.9923814912262454
1.048291457286432,0.9924311876972803
1.048643216080402,0.9924801873552216
1.048994974874372,0.9925285049162864
1.0493467336683415,0.9925761546692977
1.0496984924623116,0.9926231504890883
1.0500502512562817,0.9926695058504731
1.0504020100502514,0.9927152338426619
1.0507537688442212,0.9927603471839406
1.051105527638191,0.9928048582364171
1.0514572864321607,0.9928487790206075
1.0518090452261306,0.992892121229663
1.0521608040201005,0.9929348962430381
1.0525125628140704,0.9929771151394601
1.0528643216080402,0.99301878870908
1.05321608040201,0.9930599274647441
1.05356783919598,0.9931005416523684
1.0539195979899498,0.993140641260434
1.0542713567839197,0.9931802360286708
1.0546231155778896,0.9932193354560136
1.0549748743718594,0.9932579488079326
1.055326633165829,0.9932960851232545
1.055678391959799,0.9933337532205757
1.0560301507537688,0.993370961704366
1.0563819095477387,0.9934077189708388
1.0567336683417086,0.9934440332136505
1.0570854271356784,0.9934799124294688
1.0574371859296483,0.9935153644234384
1.0577889447236182,0.9935503968145573
1.058140703517588,0.9935850170409695
1.058492462311558,0.9936192323651702
1.0588442211055278,0.9936530498791201
1.0591959798994974,0.9936864765092517
1.0595477386934673,0.993719519021361
1.0598994974874372,0.9937521840253647
1.060251256281407,0.9937844779799133
1.060603015075377,0.9938164071968453
1.0609547738693468,0.9938479778454787
1.0613065326633166,0.9938791959567339
1.0616582914572863,0.9939100674270887
1.0620100502512564,0.9939405980223708
1.0623618090452265,0.9939707933813924
1.062713567839196,0.9940006590194319
1.0630653266331658,0.9940302003315719
1.0634170854271356,0.9940594225958985
1.0637688442211055,0.9940883309765725
1.0641206030150754,0.9941169305267763
1.0644723618090453,0.9941452261915626
1.0648241206030151,0.9941732228106107
1.065175879396985,0.9942009251209138
1.0655276381909549,0.9942283377594209
1.0658793969849247,0.994255465265639
1.0662311557788946,0.9942823120842113
1.0665829145728645,0.9943088825674615
1.066934673366834,0.994335180977892
1.067286432160804,0.9943612114906094
1.067638190954774,0.9943869781956443
1.0679899497487435,0.994412485100129
1.0683417085427136,0.9944377361303032
1.0686934673366837,0.99446273513333
1.0690452261306531,0.9944874858789187
1.0693969849246232,0.9945119920607711
1.069748743718593,0.9945362572978917
1.070100502512563,0.9945602851358121
1.0704522613065328,0.9945840790477964
1.070804020100503,0.9946076424360978
1.0711557788944723,0.9946309786333258
1.0715075376884422,0.9946540909039793
1.071859296482412,0.9946769824461775
1.072211055276382,0.9946996563935996
1.0725628140703518,0.9947221158176205
1.0729145728643217,0.9947443637296127
1.0732663316582916,0.9947664030833601
1.0736180904522614,0.9947882367775209
1.0739698492462313,0.9948098676580671
1.0743216080402012,0.9948312985206261
1.074673366834171,0.9948525321126532
1.075025125628141,0.9948735711353698
1.0753768844221103,0.9948944182454187
1.0757286432160804,0.994915076056193
1.0760804020100505,0.9949355471388279
1.0764321608040202,0.9949558340228495
1.07678391959799,0.9949759391965061
1.07713567839196,0.9949958651068243
1.0774874371859298,0.9950156141594453
1.0778391959798996,0.9950351887183237
1.0781909547738695,0.9950545911053639
1.0785427135678394,0.9950738236000833
1.078894472361809,0.9950928884393853
1.079246231155779,0.9951117878175074
1.0795979899497488,0.9951305238862007
1.0799497487437186,0.9951490987551743
1.0803015075376885,0.9951675144928174
1.0806532663316584,0.9951857731271858
1.0810050251256282,0.9952038766472344
1.081356783919598,0.9952218270042481
1.081708542713568,0.9952396261134261
1.0820603015075378,0.9952572758555664
1.0824120603015075,0.9952747780787947
1.0827638190954774,0.9952921346002914
1.0831155778894472,0.9953093472079686
1.083467336683417,0.995326417662062
1.083819095477387,0.995343347696603
1.0841708542713568,0.9953601390207469
1.0845226130653267,0.9953767933199323
1.0848743718592966,0.9953933122568562
1.0852261306532665,0.9954096974722484
1.0855778894472363,0.9954259505854357
1.0859296482412062,0.9954420731946851
1.086281407035176,0.9954580668773302
1.0866331658291457,0.9954739331896754
1.0869849246231156,0.9954896736667016
1.0873366834170854,0.9955052898215816
1.087688442211055,0.9955207831450379
1.0880402010050252,0.9955361551045752
1.088391959798995,0.9955514071436162
1.088743718592965,0.9955665406805829
1.0890954773869348,0.9955815571079377
1.0894472361809049,0.9955964577912086
1.0897989949748743,0.9956112440679852
1.0901507537688444,0.9956259172468669
1.090502512562814,0.9956404786063087
1.090854271356784,0.995654929393298
1.0912060301507538,0.9956692708217741
