complexity,accuracy,distortion,mse,gNID,eps,beta,run
5.14344871876812,5.049799395364406,1.7748683340014733,27.833091252241637,0.033189233262701956,0.01251701358705759,0.755670428276062,0
5.1649944329277595,5.06933013344212,1.7553375959237592,24.93792739068093,0.030609972352648396,0.01518348790705204,0.755670428276062,1
5.350481583102768,5.2476617799931855,1.577005949372694,12.801428361084437,0.016965444471547464,0.00940603855997324,0.7656571269035339,2
5.34855836859232,5.243620200137688,1.5810475292281918,13.670113058714191,0.018364207825008028,0.012172766961157322,0.7656571269035339,3
5.418051174836378,5.308949084503203,1.5157186448626767,10.758070765284709,0.013328985938304228,0.00584940193220973,0.7723149061203003,4
5.511960006089032,5.392089165564476,1.4325785638014032,7.866620861294438,0.007418467118731953,0.009739939123392105,0.7823015451431274,5
6.9434788908996214,5.962690421503787,0.8619773078620927,7.338252157243877,0.05770865243273937,0.3633591830730438,1.3315677642822266,6
5.591309145209717,5.349637682540887,1.4750300468249922,15.388750436629826,0.059259934236401635,0.0900631919503212,0.832234799861908,7
