complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
7.187888542148357e-07,2.889052588272989e-07,5.111671039139093,1666.379457982542,0.0,1.0,3.725469844668878e-07
3.197314324410172e-07,2.3339734234184562e-07,5.11167109464701,1591.827429204409,1.0,1.0,1.0911326352729962e-07
4.656069982900135e-07,4.2708576941663523e-07,5.111670900958583,1536.1672731392111,2.0,1.0,8.676091673330216e-08
1.632229551518094e-06,1.6052138516187142e-06,5.1116697228305,1494.0193667104409,3.0,1.0,4.3707529912867673e-07
8.201655127493268e-06,8.167433010797254e-06,5.111663160611341,1461.471529984332,4.0,1.0,1.2079061206271193e-06
4.586389048810702e-05,4.577099163149967e-05,5.1116255570527205,1435.73906505041,5.0,1.0,4.1603102618147445e-06
0.0002670863627578,0.0002666953364283,5.111404632707924,1414.6803057492828,6.0,1.0,2.2107378221538016e-05
0.0015885993181754,0.0015866783277118,5.11008464971664,1395.470202441909,7.0,1.0,2.052428698346144e-05
0.0095471721847353,0.0095371201798322,5.10213420786452,1367.6941643267023,8.0,1.0,0.002304222592794756
0.0564273680651528,0.0563732829448788,5.055298045099473,1275.7797542435733,9.0,1.0,0.0092799634470998
0.2861402665401495,0.285861200256317,4.825810127788035,934.7521292971828,10.0,1.0,0.01828297562850054
0.8507605223042116,0.8496541550061636,4.262017173038188,428.3281520981277,11.0,1.0,0.0030428976133161584
1.4007905482762215,1.3979311248451367,3.7137402031992153,184.5168539316515,12.0,1.0,0.006623645918941993
1.7849830882495326,1.7795783973675334,3.3320929306768186,101.31661800958582,13.0,1.0,0.0022821006180688374
2.059931383135085,2.0514443096918704,3.0602270183524816,66.87629123844535,14.0,1.0,0.001147248441436403
2.2700591795255587,2.258163211610876,2.853508116433476,50.43568194994136,15.0,1.0,0.00129628702513671
2.438518530775287,2.4230509737286408,2.6886203543157112,40.663591440267744,16.0,1.0,0.0015857851170849458
2.5774532312817193,2.558385102830462,2.55328622521389,34.05212649926942,17.0,1.0,0.001587122918636307
2.6931578368941587,2.6705678012519147,2.4411035267924373,29.33806240401904,18.0,1.0,0.0016674714317699492
2.7898215944469147,2.7638673058253556,2.3478040222189964,25.86827011015307,19.0,1.0,0.0015640034014312867
2.8706735047664367,2.841564827039889,2.270106501004463,23.257183518940508,20.0,1.0,0.0027151183823468338
2.9383416056952996,2.906319142919731,2.205352185124621,21.25875016702676,21.0,1.0,0.0018499678006063537
2.9950270988332477,2.9603461359468515,2.1513251920975005,19.707341449511727,22.0,1.0,0.0017405177108833424
3.0425959419036985,3.0055145684576132,2.1061567595867388,18.487371425281545,23.0,1.0,0.0018303486347036582
3.08262342448697,3.0433937309621957,2.0682775970821563,17.516361516016495,24.0,1.0,0.002300781025276339
3.1164244942000465,3.0752862119230855,2.0363851161212665,16.734622505550107,25.0,1.0,0.002248369250728972
3.1450845505528573,3.102260783608264,2.009410544436088,16.098492556334453,26.0,1.0,0.0017599821462921969
3.1694922116316544,3.125186952329578,1.986484375714774,15.575709464914732,27.0,1.0,0.0018120602729331913
3.1903716764335996,3.144768763825386,1.966902564218966,15.142177506546142,28.0,1.0,0.0022523892118585616
3.2083124567162535,3.16157562737361,1.950095700670742,14.779690396036674,29.0,1.0,0.0017458541660421254
3.2237952145137676,3.176068921853038,1.9356024061913144,14.474323366561467,30.0,1.0,0.002037249675613502
3.2372133014247044,3.188624029353461,1.923047298690891,14.215295615964044,31.0,1.0,0.0019127208402546026
3.2488901867208444,3.199548039853523,1.9121232881908288,13.994162502931973,32.0,1.0,0.0018098618800872258
3.2590932864581763,3.2090936933268477,1.9025776347175043,13.804237988522312,33.0,1.0,0.0021273256886413664
3.268044823501377,3.217470236680075,1.8942010913642768,13.640177545819792,34.0,1.0,0.0017225261616373344
3.275930333675303,3.2248518499421692,1.8868194781021828,13.49767312848349,35.0,1.0,0.0018630220206657462
3.282905351578835,3.2313842060609055,1.8802871219834465,13.37322689629189,36.0,1.0,0.0016005907390673362
3.2891007061743593,3.2371896175278003,1.8744817105165517,13.263980885443782,37.0,1.0,0.0019263948668010247
3.2946267569162693,3.242371117029963,1.869300211014389,13.167586980907949,38.0,1.0,0.0019061801303418271
3.299576817569031,3.247015730197191,1.864655597847161,13.082106391895325,39.0,1.0,0.0015436506680509066
3.3040299499127084,3.2511971292060995,1.8604741988382525,13.005931084127942,40.0,1.0,0.0016658529605525177
3.308053261630821,3.254977804838237,1.8566935232061148,12.93772180799668,41.0,1.0,0.0014188813818092562
3.3117038084237507,3.25841085805364,1.853260469990712,12.87635884184544,42.0,1.0,0.0013675336412789629
3.3150301762033987,3.261541486493119,1.850129841551233,12.820902587290076,43.0,1.0,0.001384630061361883
3.31807380206725,3.264408223348621,1.847263104695731,12.770561867601783,44.0,1.0,0.0016901676555899354
3.3208700803537017,3.267043973293074,1.844627354751278,12.724668292917734,45.0,1.0,0.0013072601927248634
3.3234492908864244,3.26947688091653,1.842194447127822,12.682655432471917,46.0,1.0,0.0015231634896982092
3.325837379500758,3.2717310602189436,1.8399402678254084,12.644041815740804,47.0,1.0,0.001194566922807927
3.3280566154611293,3.273827208420885,1.8378441196234672,12.608416998348243,48.0,1.0,0.0013386007226447233
3.330126146009569,3.2757831231914913,1.8358882048528609,12.57543009277003,49.0,1.0,0.0016026498721904052
3.3320624647588613,3.277614139059599,1.8340571889847528,12.544780290760048,50.0,1.0,0.0014456640218787928
3.333879807774162,3.2793334960652896,1.8323378319790624,12.516209002903349,51.0,1.0,0.0013336312637762314
3.33559048884044,3.280952651493916,1.830718676550436,12.489493317380989,52.0,1.0,0.0013150398646509984
3.3372051834872174,3.2824815437140096,1.8291897843303424,12.464440539892571,53.0,1.0,0.001362166280763682
3.33873316976074,3.283928815641744,1.827742512402608,12.440883623548611,54.0,1.0,0.0010095200744346018
3.3401825324315944,3.2853020041208936,1.8263693239234584,12.418677334362286,55.0,1.0,0.001262249225048714
3.341560336252112,3.2866077004892364,1.8250636275551155,12.397695027017008,56.0,1.0,0.0010157915508940912
3.3428727729910293,3.2878516867619165,1.8238196412824357,12.37782592861675,57.0,1.0,0.0009345732217090211
3.3441252862365243,3.289039051166263,1.822632276878089,12.358972846491532,58.0,1.0,0.0011702396654951076
3.3453226773459424,3.290174286183481,1.8214970418608711,12.341050230866896,59.0,1.0,0.0012588598340012263
3.3464691954074066,3.2912613717697177,1.8204099562746343,12.32398253510754,60.0,1.0,0.0008729191368646942
3.34756861364702,3.2923038460228984,1.8193674820214536,12.30770282591984,61.0,1.0,0.0010494365072905468
3.3486242943508184,3.293304865219641,1.8183664628247111,12.292151603811464,62.0,1.0,0.0011593812331000947
3.349639244060951,3.2942672548570453,1.817404073187307,12.277275800617693,63.0,1.0,0.0008034595937427421
3.350616160541888,3.295193553087202,1.81647777495715,12.263027926289336,64.0,1.0,0.001300063752057938
3.351557472787668,3.2960860477224863,1.8155852803218655,12.24936534161182,65.0,1.0,0.0008054923347233309
3.3524653751481175,3.2969468078100803,1.8147245202342717,12.23624963725652,66.0,1.0,0.0010837087025342986
3.3533418564875372,3.2977777106208457,1.8138936174235063,12.223646102687033,67.0,1.0,0.0008430568911060872
3.3541887251482585,3.2985804647666637,1.8130908632776883,12.211523271059654,68.0,1.0,0.0010002824255512784
3.3550076303711,3.2993566300484503,1.8123146979959015,12.19985252845467,69.0,1.0,0.0008194243787603748
3.35580008072208,3.300107634541984,1.811563693502368,12.18860777762127,70.0,1.0,0.0010337130380874183
3.3565674599874704,3.3008347893479453,1.8108365386964067,12.177765147971616,71.0,1.0,0.000727437581945576
