complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.9718542819035907,2.9102330290331775,28.100408442599168,21.41315090174888,8.898779229202125e-05,9.999991267553484e-05,2.9045547569550056e-05,1.0975376884422112,0
