complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.981775030067761,3.7430506058379938,36.471373732114415,6.675397706652543,0.3631232780236932,0.0385898098072994,0.0007295252771457,1.4095477386934674,0.0416401568927011,0.0234615351049666,0.00014345429478263173,1.4095477386934674,0
