complexity,accuracy
5.2912307,3.8168144
5.29123,3.8168135
5.2912307,3.8168135
5.2912307,3.8168135
5.29123,3.8168135
5.291231,3.8168135
5.29123,3.8168125
5.2912307,3.8168144
5.2912307,3.8168144
5.29123,3.8168135
5.29123,3.8168135
5.29123,3.8168135
5.9220247,4.3950357
5.9220257,4.3950357
5.9220257,4.395035
5.9220247,4.395034
5.9220266,4.3950367
5.9220266,4.3950357
5.9220257,4.3950357
5.9220257,4.3950357
5.922026,4.3950357
5.9220266,4.3950367
5.9220247,4.395035
5.9220266,4.3950357
5.8200474,4.3234444
5.8200464,4.3234425
5.8200474,4.3234444
5.8200464,4.3234444
5.8200474,4.3234444
5.8200474,4.3234434
5.8200464,4.3234444
5.8200474,4.3234434
5.8200464,4.3234444
5.8200474,4.3234444
5.8200464,4.3234434
5.8200464,4.3234444
5.842965,4.3291626
5.842965,4.3291626
5.842966,4.3291636
5.842965,4.3291645
5.842965,4.3291645
5.842964,4.3291626
5.842964,4.3291645
5.842966,4.3291645
5.842965,4.3291626
5.842966,4.3291645
5.842965,4.3291645
5.842966,4.3291636
5.8095856,4.2774134
5.8095856,4.2774134
5.8095846,4.2774134
5.8095846,4.2774115
5.8095856,4.2774115
5.8095856,4.2774124
5.8095856,4.2774134
5.8095856,4.2774134
5.8095846,4.2774124
5.8095846,4.2774134
5.8095846,4.2774143
5.8095846,4.2774134
5.7960052,4.2780466
5.7960057,4.2780476
5.7960052,4.2780466
5.7960052,4.2780466
5.7960052,4.2780466
5.7960052,4.2780466
5.7960052,4.2780476
5.7960052,4.2780466
5.7960052,4.2780476
5.7960052,4.2780466
5.7960052,4.2780476
5.7960052,4.2780466
5.8585625,4.3332605
5.8585625,4.3332605
5.8585625,4.3332605
5.8585625,4.3332605
5.8585625,4.3332605
5.8585625,4.3332615
5.8585625,4.3332605
5.8585625,4.3332605
5.8585625,4.3332605
5.8585625,4.3332605
5.8585625,4.3332615
5.8585625,4.3332605
5.8100147,4.3064766
5.8100147,4.3064766
5.8100147,4.3064775
5.810015,4.3064775
5.8100147,4.3064785
5.8100147,4.3064766
5.8100147,4.3064775
5.8100147,4.3064766
5.8100147,4.3064785
5.8100147,4.3064785
5.8100147,4.3064775
5.810015,4.3064785
