complexity,accuracy,distortion,mse,trial
3.0062294,2.9731054,2.138565,28.047129,0
3.0063515,2.9732218,2.1384487,28.044285,1
3.0064144,2.9732828,2.1383877,28.042675,2
3.005906,2.9728003,2.1388702,28.055376,3
2.9852052,2.9529839,2.1586876,28.611076,4
2.112177,2.0986776,3.0129929,84.51271,5
2.1157312,2.1022215,3.009449,83.69874,6
0.9090271,0.90558004,4.2060905,498.719,7
