complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.128155334202242,3.8432287595131545,34.176210476747656,5.8087334714477965,0.1678455744150732,0.0537793101911487,0.000407964760287,1.5080402010050251,0.0302546119655114,0.0216336172663536,0.0003248546209858859,1.5080402010050251,0
