complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
0.0,0.0,3.4807777,1664.728,0.0,1.0,3.481832967257603e-15
0.0,0.0,3.4807787,1664.6697,1.0,1.0,3.481832967257603e-15
0.0,0.0,3.4807777,1664.6221,2.0,1.0,3.481832967257603e-15
0.0,0.0,3.4807758,1664.5804,3.0,1.0,3.481832967257603e-15
0.0,0.0,3.4807749,1664.5424,4.0,1.0,3.481832967257603e-15
0.0,0.0,3.480773,1664.5074,5.0,1.0,3.481832967257603e-15
0.0,9.536743e-07,3.480772,1664.4745,6.0,1.0,6.940297366923373e-07
0.0,9.536743e-07,3.480772,1664.443,7.0,1.0,6.940297366923373e-07
0.0,1.9073486e-06,3.480771,1664.4131,8.0,1.0,1.388746225310824e-06
0.0,0.0,3.480773,1664.384,9.0,1.0,3.481832967257603e-15
0.0,9.536743e-07,3.480772,1664.3562,10.0,1.0,6.940297366923373e-07
0.0,1.9073486e-06,3.480771,1664.3291,11.0,1.0,1.388746225310824e-06
1.9073486e-06,9.536743e-07,3.480772,1664.3026,12.0,1.0,6.135898895658197e-07
3.8146973e-06,3.8146973e-06,3.4807692,1664.2756,13.0,1.0,1.7134170435541175e-07
2.861023e-05,2.3841858e-05,3.4807491,1664.2422,14.0,1.0,2.367087083235763e-06
0.00019264221,0.00015735626,3.4806156,1664.159,15.0,1.0,2.215043000031589e-05
0.0012807846,0.0010471344,3.4797258,1663.7314,16.0,1.0,0.0001315185579289946
0.008506775,0.0070285797,3.4737444,1660.8983,17.0,1.0,0.0008489011978621429
0.05630207,0.046951294,3.4338217,1640.656,18.0,1.0,0.005585594004857274
0.3551731,0.29868698,3.182086,1499.9595,19.0,1.0,0.03276530362268724
1.5943413,1.3400736,2.1406994,962.9315,20.0,1.0,0.15627546355615313
3.2334938,2.645464,0.835309,322.4322,21.0,1.0,0.31040306840893517
4.004343,3.1441927,0.33658028,80.61171,22.0,1.0,0.06671510712638352
4.308197,3.2747126,0.20606041,30.575901,23.0,1.0,0.03714389667730531
