complexity,accuracy,distortion,mse,trial
4.6426773,4.642679,2.0011768,2.8714058,0
4.640006,4.640006,2.00385,2.8780787,1
4.6403446,4.6403446,2.0035114,2.8773882,2
4.631896,4.631895,2.011961,2.8994985,3
4.5518723,4.551873,2.0919828,3.1415186,4
3.1556754,3.1556754,3.4881806,20.183537,5
2.8517885,2.8517885,3.7920675,32.157936,6
2.8320265,2.8320274,3.8118286,34.237762,7
