complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
5.6837063,2.6417904,0.8389826,1849.6068,0.0,1.0,0.8090424460166384
3.124092,2.7438307,0.7369423,83.578514,1.0,1.0,0.052560472468262405
2.7915106,2.5666065,0.91416645,59.73825,2.0,1.0,0.013194734375696985
2.6337929,2.4574213,1.0233517,51.873276,3.0,1.0,0.0051087997615218515
2.5501404,2.395011,1.085762,49.45922,4.0,1.0,0.00489566145686156
2.504302,2.359868,1.1209049,49.04012,5.0,1.0,0.002642871576845674
2.4794197,2.3406734,1.1400995,49.19491,6.0,1.0,0.0012904136001747031
2.4663954,2.3307066,1.1500664,49.41149,7.0,1.0,0.005919553978684709
2.4600058,2.3259315,1.1548414,49.5496,8.0,1.0,0.0021091071870941846
2.45722,2.323964,1.1568089,49.602154,9.0,1.0,0.004717713003169193
2.456296,2.32343,1.1573429,49.596443,10.0,1.0,0.0036643196546218702
2.4562693,2.3235674,1.1572056,49.55966,11.0,1.0,0.003735252956295193
2.4566212,2.3239698,1.1568031,49.510628,12.0,1.0,0.0042668526790074195
2.4570827,2.3244362,1.1563368,49.460327,13.0,1.0,0.004922597081543532
2.4575338,2.324871,1.1559019,49.414272,14.0,1.0,0.004691376745220042
2.4579182,2.3252382,1.1555347,49.37468,15.0,1.0,0.004168385565505368
2.4582214,2.3255281,1.1552448,49.34196,16.0,1.0,0.003757435731526193
2.4584455,2.3257456,1.1550274,49.315636,17.0,1.0,0.0034533811711897054
2.458601,2.325903,1.15487,49.294853,18.0,1.0,0.00324013972835533
2.4587002,2.3260078,1.1547651,49.278683,19.0,1.0,0.003102589001107339
2.4587545,2.3260727,1.1547003,49.266254,20.0,1.0,0.003024019657411132
2.4587736,2.326106,1.1546669,49.2568,21.0,1.0,0.002991596080964262
2.458767,2.3261166,1.1546564,49.249672,22.0,1.0,0.0029925607558229394
2.4587402,2.3261108,1.1546621,49.244354,23.0,1.0,0.003019037117114116
2.4587011,2.3260899,1.1546831,49.240437,24.0,1.0,0.0030633669968773503
2.4586525,2.3260622,1.1547108,49.237583,25.0,1.0,0.003119256635746642
2.458599,2.326027,1.154746,49.235542,26.0,1.0,0.0031829468406974464
2.45854,2.3259897,1.1547832,49.234116,27.0,1.0,0.003252498951011251
2.458479,2.3259487,1.1548243,49.233154,28.0,1.0,0.003325549235808493
2.4584188,2.3259077,1.1548653,49.23254,29.0,1.0,0.0033979110782869637
2.4583588,2.3258657,1.1549072,49.232185,30.0,1.0,0.00347058446895922
2.4582987,2.3258228,1.1549501,49.23203,31.0,1.0,0.0035437931772525437
2.4582405,2.3257818,1.1549911,49.232018,32.0,1.0,0.0036144546733986337
2.4581833,2.3257408,1.1550322,49.2321,33.0,1.0,0.0036842567055437275
2.45813,2.3257017,1.1550713,49.23227,34.0,1.0,0.0037497462449265617
2.4580774,2.3256645,1.1551085,49.232494,35.0,1.0,0.0038137319442039974
2.458026,2.3256273,1.1551456,49.232758,36.0,1.0,0.003876680062527152
2.4579754,2.325591,1.1551819,49.233055,37.0,1.0,0.003938509211336824
2.4579296,2.3255577,1.1552153,49.233376,38.0,1.0,0.003994699762733628
2.4578838,2.3255224,1.1552505,49.23371,39.0,1.0,0.0040518741796588265
2.457839,2.32549,1.155283,49.234062,40.0,1.0,0.00410677954980546
2.457796,2.3254585,1.1553144,49.234432,41.0,1.0,0.004159684828521259
2.4577541,2.325428,1.155345,49.23481,42.0,1.0,0.004211151203041234
2.457714,2.3253984,1.1553745,49.235207,43.0,1.0,0.004260616325854156
2.457673,2.325369,1.1554041,49.23561,44.0,1.0,0.004310774893412792
2.457634,2.3253393,1.1554337,49.236027,45.0,1.0,0.004359348993025827
2.4575958,2.3253117,1.1554613,49.236458,46.0,1.0,0.004406198498010738
2.4575577,2.325283,1.1554899,49.236904,47.0,1.0,0.004453512495191206
2.4575205,2.3252554,1.1555176,49.237362,48.0,1.0,0.004499506916216168
2.4574852,2.3252277,1.1555452,49.237835,49.0,1.0,0.004543910339794321
2.457449,2.325202,1.155571,49.238323,50.0,1.0,0.004588104076114196
2.4574127,2.3251753,1.1555977,49.238823,51.0,1.0,0.004632888212927915
2.4573784,2.3251486,1.1556244,49.23934,52.0,1.0,0.004675946828233977
2.457343,2.3251228,1.1556501,49.23987,53.0,1.0,0.004719512351576372
2.4573097,2.325097,1.1556759,49.240414,54.0,1.0,0.004761267110757395
2.4572754,2.3250723,1.1557007,49.240963,55.0,1.0,0.004803337895689213
2.457242,2.3250456,1.1557274,49.24153,56.0,1.0,0.004845644387507981
2.4572096,2.3250208,1.1557522,49.2421,57.0,1.0,0.004886135077249317
2.4571772,2.324997,1.155776,49.24269,58.0,1.0,0.004926124378521517
2.4571447,2.3249712,1.1558018,49.243275,59.0,1.0,0.004967217907306447
2.4571114,2.3249483,1.1558247,49.243877,60.0,1.0,0.00500753330973466
2.4570818,2.3249235,1.1558495,49.244484,61.0,1.0,0.0050456314134601585
2.4570503,2.3249006,1.1558723,49.245083,62.0,1.0,0.005084403077649543
2.4570198,2.3248758,1.1558971,49.245697,63.0,1.0,0.005123287273359664
2.4569902,2.324854,1.1559191,49.24631,64.0,1.0,0.005155941488006472
2.4569607,2.32483,1.1559429,49.246918,65.0,1.0,0.005118324370364286
