complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.98163401313664,3.742961999366429,34.62663642666864,6.6759235504976875,0.3631004683250112,0.0386096773412943,0.0007245722489855,1.4095477386934674,0.0308445147020292,0.0175342770343572,0.00013201666905129277,1.4095477386934674,0
