complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
5.949855574478155,4.426096782188269,0.6855745459010478,1377.268122154284,0.0,1.0,0.49529027514738044
4.3481308160714365,4.048916132882743,1.0627551952065737,22.77708364254063,1.0,1.0,0.07435580312195385
3.953527123004835,3.78429571797194,1.327375610117377,14.432254999027998,2.0,1.0,0.03442763893481717
3.7834813904978297,3.6530334168576335,1.4586379112316834,11.96449474858554,3.0,1.0,0.0244777979664596
3.702242826954579,3.5893887838343774,1.5222825442549397,10.689611319430975,4.0,1.0,0.019961498752498755
3.674144286361498,3.5681089050303143,1.5435624230590026,9.743064878680586,5.0,1.0,0.017059019040636874
3.6843780259158265,3.5794421914671952,1.5322291366221217,8.845043423679073,6.0,1.0,0.015884787721953352
3.711353811278439,3.605139871071654,1.5065314570176636,8.099709493899297,7.0,1.0,0.01512596789444768
3.741388785888965,3.6325744712944807,1.4790968567948362,7.52365014195903,8.0,1.0,0.011697996120611762
3.7762606044952056,3.6637613849553254,1.4479099431339917,7.0355590920018765,9.0,1.0,0.01179637526565945
3.806352326895187,3.691243762361722,1.4204275657275955,6.705462454074322,10.0,1.0,0.010874875067088246
3.8293876284880497,3.7125251527193424,1.3991461753699743,6.495186535648021,11.0,1.0,0.010511764031430176
3.8480756964292553,3.7297455655596017,1.3819257625297157,6.346180870060092,12.0,1.0,0.008031805435001507
3.863915881052145,3.7442453506558255,1.3674259774334914,6.231340054942414,13.0,1.0,0.00842744284391519
3.8775081465090615,3.7566079742861618,1.3550633538031551,6.139119677881701,14.0,1.0,0.006405191205112673
3.8892383877435535,3.767220243709523,1.344451084379794,6.063268743907483,15.0,1.0,0.006259875199626392
3.89949169776557,3.776455572327954,1.3352157557613635,5.999393629005587,16.0,1.0,0.006018596833899281
3.90863466929706,3.7846598146988466,1.3270115133904703,5.944188024079935,17.0,1.0,0.005353221149085085
3.9169549234284458,3.792100310476616,1.3195710176127005,5.895331091234582,18.0,1.0,0.004812532516037276
3.9246330178870337,3.7989439472800406,1.3127273808092763,5.851378396012019,19.0,1.0,0.0053302516062635665
3.931754406264478,3.8052705149614248,1.306400813127892,5.811540891593237,20.0,1.0,0.007300583315853763
3.9383431520842778,3.8111046248454903,1.3005667032438266,5.775423720718395,21.0,1.0,0.004938403873586637
3.9443972685974167,3.816448135740652,1.295223192348665,5.7428069217679365,22.0,1.0,0.004104990412396385
3.9499138282189943,3.82130267038663,1.290368657702687,5.713506915081945,23.0,1.0,0.00687198679037522
3.954901324269245,3.825680279817572,1.285991048271745,5.6873141738898765,24.0,1.0,0.0034791164025336613
3.959382444279091,3.82960539314778,1.2820659349415369,5.66398079640805,25.0,1.0,0.006808266349071021
3.9633917615404872,3.833112311276945,1.2785590168123724,5.643231323961549,26.0,1.0,0.003264983520095328
