complexity,accuracy,distortion
-1.0747315926096235e-08,-3.482337351812248e-08,1.9120276636864864
-1.0739229949763285e-08,-3.481626187351594e-08,1.9120276636793747
-1.0714209963680332e-08,-3.4793772307750714e-08,1.9120276636568851
-1.0638013137054259e-08,-3.472670417892232e-08,1.912027663589817
-1.04690052182832e-08,-3.457306263499049e-08,1.9120276634361755
-1.0159677543697399e-08,-3.430078887589616e-08,1.9120276631639017
-9.419665936150068e-09,-3.363902045805389e-08,1.9120276625021333
-8.334105849883144e-09,-3.267355541680672e-08,1.9120276615366683
-7.081842667844285e-09,-3.1572960246251114e-08,1.912027660436073
-3.479325272337519e-09,-2.8366958559900013e-08,1.9120276572300714
-2.0961010704922955e-13,-2.5325055830194287e-08,1.9120276541881687
7.0963475096164075e-09,-1.8920961686319515e-08,1.9120276477840745
1.4484494492705835e-08,-1.2780855485061693e-08,1.9120276416439683
2.6019936427701396e-08,-2.1699992913681854e-09,1.9120276310331121
2.6504046068964726e-08,-1.0005223316511547e-09,1.9120276298636352
3.875918253015698e-08,9.986357518698696e-09,1.9120276188767553
5.201764086137928e-08,2.0910895237591376e-08,1.9120276079522176
7.285441938620352e-08,4.0615485197292855e-08,1.9120275882476276
1.0883092382840687e-07,7.411420543945724e-08,1.9120275547489074
1.3348711913607758e-07,9.523572863656682e-08,1.9120275336273842
1.4535696646333918e-07,1.0583614429293675e-07,1.9120275230269685
2.112205867987882e-07,1.6418420489827668e-07,1.912027464678908
2.9146027191728763e-07,2.3825564099411167e-07,1.9120273906074718
3.336254703611985e-07,2.758001667046983e-07,1.9120273530629461
3.958715950602709e-07,3.3191946080535217e-07,1.912027296943652
4.859412401359009e-07,4.1573448861242923e-07,1.9120272131286242
5.932391689000838e-07,5.112869079226812e-07,1.912027117576205
7.424252101984052e-07,6.443889972729266e-07,1.9120269844741156
8.934200801391512e-07,7.778783954748292e-07,1.9120268509847174
1.0261275713574491e-06,8.939208129277176e-07,1.9120267349423
1.2367460788809126e-06,1.078293050404966e-06,1.9120265505700624
1.5214988957623632e-06,1.3535400160691324e-06,1.9120262753230968
1.7213332679233417e-06,1.523865643449085e-06,1.9120261049974694
2.1609680667111775e-06,1.928200668466218e-06,1.9120257006624444
2.734841686446998e-06,2.437847174796559e-06,1.912025191015938
3.2124972477731717e-06,2.8985259099556515e-06,1.9120247303372029
3.335710548668658e-06,2.995430452124026e-06,1.9120246334326607
4.068007520174888e-06,3.656046790645462e-06,1.9120239728163222
4.842571089902492e-06,4.356505991509607e-06,1.9120232723571213
6.021259708610671e-06,5.431779221964916e-06,1.9120221970838909
6.644829690038989e-06,6.0047910324101395e-06,1.9120216240720804
7.356737950381387e-06,6.647730263154017e-06,1.9120209811328497
8.314792597552412e-06,7.449608673937291e-06,1.912020179254439
9.824324294527287e-06,8.87033884122701e-06,1.9120187585242716
1.1701902176142198e-05,1.0541530157226475e-05,1.9120170873329556
1.4694195609621374e-05,1.323120804563871e-05,1.9120143976550672
1.918164107639342e-05,1.7270691544446493e-05,1.9120103581715684
2.1864602766541452e-05,1.976450925322837e-05,1.9120078643538596
2.402850025351455e-05,2.181808212142755e-05,1.9120058107809914
2.3804298749929842e-05,2.1746172468972702e-05,1.9120058826906439
2.562360312108325e-05,2.3405401534226655e-05,1.9120042234615786
3.510755640245833e-05,3.200414093829096e-05,1.9119956247221745
3.943352384538912e-05,3.6197187230690986e-05,1.9119914316758821
4.279279394125979e-05,3.9095142101430724e-05,1.9119885337210114
5.716634557373368e-05,5.252963642465858e-05,1.9119750992266882
6.05115436309589e-05,5.5234835555140194e-05,1.9119723940275577
6.686079000850498e-05,6.180816642853415e-05,1.9119658206966843
8.155530723907845e-05,7.450612415205171e-05,1.9119531227389608
8.996195733601553e-05,8.254138970276159e-05,1.91194508747341
9.423154445986626e-05,8.65575938364671e-05,1.9119410712692764
9.523835224900523e-05,8.641110592488843e-05,1.911941217757188
9.815305097404803e-05,9.041958355382462e-05,1.911937209279559
0.00013679434116564693,0.0001236061323686144,1.9119040227307442
0.00016146942155348398,0.00014863165784895216,1.9118789972052639
0.00017148964092861263,0.0001568085989500645,1.9118708202641628
0.00017538095900082595,0.00015962625960952437,1.9118680026035033
0.0002045694462200487,0.00018351494241208854,1.9118441139207007
0.00021738495371170785,0.00019942199434996866,1.9118282068687629
0.00023164634615469026,0.00021150416186443977,1.9118161247012484
0.0002653127636493835,0.00024401199589263456,1.9117836168672202
0.0002827183303457659,0.0002589652479771942,1.9117686636151356
0.000341023335278301,0.0003135496678909888,1.9117140791952218
0.00037699370935762033,0.0003466725904877066,1.9116809562726251
0.0003855037776778758,0.0003569825369540425,1.9116706463261588
0.00045381894319618254,0.00041865912471816813,1.9116089697383947
0.0005003104672853809,0.00046213161057018226,1.9115654972525427
0.000538383880784643,0.0004984280077442449,1.9115292008553686
0.0006475146434601342,0.0005975711781802673,1.9114300576849326
0.0008040467612469016,0.0007453375352834968,1.9112822913278293
0.0008790490661967354,0.0008157129870154378,1.9112119158760974
0.0008839291211009126,0.0008129271228254353,1.9112147017402874
0.0011691401064961582,0.001078242960647735,1.910949385902465
0.001390576524389786,0.0012782242112612252,1.9107494046518516
0.0015797659304457312,0.0014702417993177619,1.910557387063795
0.0017028445896594135,0.001575827039596689,1.9104518018235161
0.001868073223435296,0.0017392231570090289,1.9102884057061038
0.002224398499077296,0.0020745574959208923,1.909953071367192
0.0022956816740240527,0.0021342347412813822,1.9098933941218315
0.002804099277837757,0.002628952584994515,1.9093986762781183
0.00286936963305795,0.0026636552472023567,1.9093639736159105
0.003394484380363494,0.0031377496195865717,1.9088898792435263
0.003638976576956665,0.0033878355192742404,1.9086397933438386
0.0037559849464603445,0.003485816515122586,1.9085418123479903
0.00432054387314551,0.004048254787893946,1.907979374075219
0.005625327756526133,0.005219973679689183,1.9068076551834237
0.006279353728618986,0.00585520485281954,1.9061724240102933
0.006653912435653275,0.00623748932398005,1.9057901395391328
0.007099928125071209,0.006641752236613563,1.9053858766264993
0.008147999378408599,0.007560426775758522,1.9044672020873543
0.00943754695221255,0.008845495634957956,1.9031821332281549
0.010349451599282133,0.009704043194444623,1.9023235856686682
0.010575106894890496,0.009859320564519436,1.9021683082985934
0.011750546407716556,0.010978266542809756,1.901049362320303
0.013178880469198795,0.012286060422998624,1.8997415684401142
0.01648242058893068,0.015428402355501802,1.896599226507611
0.020627491462497538,0.019217800522092432,1.8928098283410204
0.022845198707067915,0.02123719092060483,1.890790437942508
0.029637421957912302,0.027631225667582804,1.88439640319553
0.03007783875456216,0.028218766294802577,1.8838088625683103
0.034931243081597785,0.03289378309252733,1.8791338457705855
