complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
3.981686422798914,3.743000049478045,34.45400563898505,6.675495416172648,0.0287956980541196,0.0156569975585989,0.00013114876944296273,1.4095477386934674,0
