complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.477365525382696,4.235253266636974,0.8764180615120765,3.3512682163014667,0.0454789215695414,0.0262060852903404,0.00011797104407012689,1.4122120077768083,0
