complexity,accuracy
2.5884562,2.570407
2.6325388,2.613531
2.6381989,2.6190186
2.6187315,2.600029
2.5949125,2.5767317
2.6124363,2.5938854
2.5923662,2.574232
2.6303015,2.6112976
