complexity,accuracy
2.5703773,2.5523643
2.5703773,2.5523653
2.5703773,2.5523634
2.5703773,2.5523653
2.5703773,2.5523634
2.5703773,2.5523663
2.5703773,2.5523653
2.5703773,2.5523653
2.5703783,2.5523653
2.5703773,2.5523643
2.5703783,2.5523653
2.5703783,2.5523663
2.6154156,2.596424
2.6154165,2.596424
2.6154156,2.596425
2.6154165,2.596426
2.6154165,2.596424
2.6154165,2.596424
2.6154175,2.596425
2.6154165,2.596425
2.6154146,2.596426
2.6154175,2.596425
2.6154165,2.596424
2.6154175,2.596425
2.621297,2.6021261
2.621296,2.6021252
2.621296,2.6021261
2.621296,2.6021252
2.621296,2.6021261
2.621296,2.6021261
2.621296,2.6021261
2.621296,2.6021261
2.621297,2.6021261
2.621296,2.6021261
2.621296,2.6021261
2.621296,2.6021252
2.6014032,2.5827246
2.6014042,2.5827236
2.6014032,2.5827255
2.6014032,2.5827255
2.6014032,2.5827255
2.6014051,2.5827255
2.6014042,2.5827255
2.6014042,2.5827246
2.6014042,2.5827255
2.6014042,2.5827246
2.6014042,2.5827255
2.6014042,2.5827246
2.5769844,2.558838
2.5769825,2.558838
2.5769835,2.558838
2.5769844,2.558836
2.5769844,2.558838
2.5769835,2.558836
2.5769835,2.558838
2.5769825,2.558837
2.5769835,2.558838
2.5769835,2.558837
2.5769844,2.558837
2.5769835,2.558837
2.5948448,2.5763168
2.5948448,2.5763168
2.5948439,2.5763168
2.5948439,2.5763168
2.5948439,2.5763168
2.5948448,2.5763168
2.5948448,2.5763168
2.5948448,2.5763168
2.5948439,2.5763168
2.5948448,2.5763168
2.5948439,2.5763168
2.5948439,2.5763168
2.5742912,2.5561886
2.5742903,2.5561895
2.5742912,2.5561886
2.5742903,2.5561886
2.5742912,2.5561886
2.5742903,2.5561895
2.5742903,2.5561886
2.5742903,2.5561886
2.5742912,2.5561886
2.5742893,2.5561886
2.5742903,2.5561886
2.5742903,2.5561905
2.613246,2.5942564
2.613247,2.5942583
2.613246,2.5942583
2.613247,2.5942593
2.613247,2.5942583
2.6132479,2.5942593
2.613246,2.5942574
2.613247,2.5942593
2.613246,2.5942583
2.6132479,2.5942583
2.613247,2.5942583
2.613247,2.5942583
