complexity,accuracy,distortion
1.8456347561368602e-12,-5.880011322290102e-08,5.111227514387291
1.0434320074637071e-11,-5.8792153367903666e-08,5.1112275143793315
4.019540256194887e-11,-5.8764584309756174e-08,5.1112275143517625
1.1714007541741012e-10,-5.869332397878679e-08,5.111227514280502
2.9599434014926373e-10,-5.8527511725969816e-08,5.11122751411469
6.671019292525671e-10,-5.818318626893415e-08,5.111227513770364
1.3468621773427003e-09,-5.7554579768748226e-08,5.111227513141758
2.5042261597718607e-09,-5.648253775802914e-08,5.111227512069716
4.559973731943501e-09,-5.457929397323369e-08,5.111227510166472
7.639908261580786e-09,-5.172485018078987e-08,5.111227507312028
1.2354828271554652e-08,-4.736515712977507e-08,5.111227502952335
1.9441289467181377e-08,-4.0797308642481767e-08,5.111227496384487
2.9091685505022724e-08,-3.1850804660393806e-08,5.111227487437983
4.3518381787066573e-08,-1.8518385047627817e-08,5.111227474105563
6.248603057201763e-08,-9.026699387959525e-10,5.111227456489848
8.76464039123448e-08,2.243240260213497e-08,5.111227433154776
1.213939668787134e-07,5.3661910470736984e-08,5.111227401925268
1.6793448764929053e-07,9.677487788906092e-08,5.1112273588123
2.2110623731919077e-07,1.46188423144622e-07,5.111227309398755
2.982432008025171e-07,2.1762123481039453e-07,5.111227237965943
3.818776708186533e-07,2.949299116039583e-07,5.111227160657267
4.874116878994528e-07,3.9295355236390606e-07,5.111227062633626
6.421579783477682e-07,5.357768024794041e-07,5.111226919810376
8.04916531649269e-07,6.879688889682711e-07,5.111226767618289
1.0173576558969444e-06,8.842185170720995e-07,5.111226571368661
1.0886515582342327e-06,9.630877855215658e-07,5.111226492499393
1.3118898252173494e-06,1.1744341872343966e-06,5.111226281152991
1.5532277757301927e-06,1.400260899231398e-06,5.111226055326279
1.8194606106192168e-06,1.6502179107646953e-06,5.111225805369267
2.163138752564464e-06,1.9741021404229286e-06,5.111225481485038
2.587653053609529e-06,2.3714427292986784e-06,5.111225084144449
3.0388781411261334e-06,2.797712873814362e-06,5.111224657874304
3.4801798562966724e-06,3.2149024598027154e-06,5.111224240684718
4.00023341917688e-06,3.6998293282408667e-06,5.11122375575785
4.677522046137028e-06,4.339464734215426e-06,5.111223116122444
5.598297173392552e-06,5.2049366168205324e-06,5.111222250650561
6.217315529966072e-06,5.786802567797622e-06,5.11122166878461
7.300041351854247e-06,6.801443525716877e-06,5.1112206541436525
8.382878043278197e-06,7.819364626016068e-06,5.111219636222552
9.720523262757297e-06,9.080245652270946e-06,5.111218375341526
1.0769366980412087e-05,1.0054991712138417e-05,5.111217400595466
1.2629733447511171e-05,1.181191573529361e-05,5.111215643671443
1.4086460115692034e-05,1.3175004372811827e-05,5.111214280582805
1.6152738472996475e-05,1.5135957463385807e-05,5.111212319629715
1.8626682120270743e-05,1.7471231590349134e-05,5.111209984355588
2.1163317576622376e-05,1.9855613171415598e-05,5.111207599974007
2.2970395280097478e-05,2.1521120679324213e-05,5.111205934466499
2.6561768843080813e-05,2.4917994569051416e-05,5.111202537592609
2.9431470329299714e-05,2.7630446641779827e-05,5.111199825140536
3.382174494781509e-05,3.175566133428731e-05,5.111195699925844
3.776833005453284e-05,3.5475609184487666e-05,5.111191979977994
4.232788083946559e-05,3.977868973237264e-05,5.111187676897446
4.8233795286733994e-05,4.5339662388954594e-05,5.111182115924789
