complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,round,run,min_distance_to_curve,min_epsilon,min_beta
0.2714481628179825,0.0686755123678608,3.2354480058494577,1669.8041821082843,0.0248651397112397,0.3488242498303746,0.9416858952865712,1.0007575757575755,42.20418085597686,41.97568053622405,1.0,1.0,0.14500104086109755,0.20249010225044164,1.0013131313131314
0.0846358292269631,0.0703220588708131,3.2445172903958053,1647.1533958464584,0.0271525219918032,0.0054440293517626,0.755504201616708,1.0007070707070709,19.040770197613742,18.98775845447489,2.0,1.0,0.020717954591120816,0.014249186718103362,1.001010101010101
0.2142762572858796,0.1947645038477414,3.3338603399644007,1602.388106887062,0.0316960183089559,0.0037236566547984,0.6416536450600071,1.000858585858586,32.558553094502365,31.539501125668007,3.0,1.0,0.024024063062371072,0.01930142327072501,1.0012121212121212
0.601213378379784,0.563536514088522,3.620099683543185,1459.156034733728,0.0479733019373373,0.005119882937912,0.5772578557077326,1.001111111111111,50.20217673866473,46.26277588162736,4.0,1.0,0.026346887651103695,0.036833468133417695,1.0023737373737374
1.4955343378528436,1.4216716782066,4.466399966577379,1058.3428978719676,0.1011167776512435,0.012953066238482,0.4768791740514225,1.003080808080808,54.771452047380464,46.68202397669886,5.0,1.0,0.048482743620781435,0.06801141629745788,1.0108080808080808
2.63816425588149,2.517507465799781,6.534209428844584,496.1596926653142,0.1970119677667875,0.0341797674692349,0.1638607405191375,1.0246969696969697,36.31078734980882,32.283314510422,6.0,1.0,0.06028839639613918,0.08294774115148593,1.0598994974874372
3.3501541029811435,3.190684574941457,10.590174416659288,180.26669349306644,0.2733186399086051,0.0466162363469068,0.0277020991968202,1.121105527638191,18.894338871460036,21.62678633604185,7.0,1.0,0.0428191430375108,0.05462795901489623,1.17035175879397
3.659521424051622,3.473410160469749,17.52983860049784,69.09200244482699,0.3142973825682765,0.0453509188112299,0.0075088356007593,1.2336683417085428,11.10510238352513,14.345760397984694,8.0,1.0,0.022037896979652683,0.027464064644420895,1.2618090452261308
3.805851123586899,3.6018661775361007,25.80434826385909,23.683638078917628,0.3360560862130222,0.0423627247900521,0.0033419804221113,1.3110552763819097,6.847950279134986,8.24134878507014,9.0,1.0,0.01014045074234212,0.012440164947131781,1.3251256281407036
3.879376921461981,3.663630322736841,30.446873345176236,10.242626348440076,0.3472727672482091,0.0413659225509392,0.0028184136407506,1.3532663316582916,4.335028580618985,5.027233867888052,10.0,1.0,0.007482223907816378,0.005586329761744193,1.3603015075376885
3.916946937247186,3.693813004029611,32.703941088318416,7.494696734204439,0.3530289774491855,0.041275073320527,0.0023914113721047,1.3814070351758794,3.0644987269556845,2.9276794719958765,11.0,1.0,0.004235359088338188,0.002889103197380022,1.3743718592964824
3.9367131551065953,3.7090405949562,33.94696916185809,6.9882197362053855,0.3560581828597038,0.0412670395826215,0.0015568754612734,1.3884422110552763,2.384174240887579,1.7767745192365931,12.0,1.0,0.003911701793639227,0.0019621227338056995,1.3884422110552763
3.948099602136937,3.7176215925896,34.53082669350947,6.8832815879070095,0.3578397692072399,0.0411742052537582,0.0010913929525884,1.3954773869346735,1.9537702840106488,1.3326565906873684,13.0,1.0,0.005039235659933636,0.0015705823684710374,1.3954773869346735
3.955282776348385,3.723026596545534,34.85983354480104,6.833763727021781,0.3589677986943482,0.0410170370375331,0.0016816644253342,1.4025125628140704,1.6535841538275076,1.0887341209591173,14.0,1.0,0.004248518348762175,0.001313045708461529,1.3954773869346735
3.960043089236761,3.7266185811217785,34.93338332433444,6.802226321097896,0.3597151400698407,0.0408363535495336,0.0009417907153276,1.4025125628140704,1.4297040842739135,0.9177567866023156,15.0,1.0,0.005265953781514848,0.0011231028778572428,1.4025125628140704
3.963343363408781,3.729117812713613,34.94519187132592,6.780860745169386,0.3602330391550731,0.0406566536665293,0.0009498419888778,1.4025125628140704,1.259879169467386,0.7972718903855123,16.0,1.0,0.0013155974087482511,0.0009769868726653412,1.4025125628140704
3.965737307904288,3.7309370431708846,34.953640799233725,6.765672518748659,0.3606086274400004,0.0404889374865866,0.0011763617119927,1.4025125628140704,1.1273368813515376,0.7057049475218108,17.0,1.0,0.002080262851647822,0.0008646534222226227,1.4025125628140704
3.967549810855365,3.7323184825803257,34.9601623736734,6.754376379600108,0.3608930054279757,0.0403369144749066,0.0013403249944787,1.4025125628140704,1.0232518541091702,0.6353919659421271,18.0,1.0,0.004282104471422162,0.0007755396568670475,1.4025125628140704
3.9689753475568543,3.73340736924923,34.96554470691932,6.745629897277059,0.3611167374040023,0.0402009277845732,0.0012755777807073,1.4095477386934674,0.9367755257260216,0.5802531856693294,19.0,1.0,0.006055269289248718,0.0007030693390783182,1.4025125628140704
3.970132967569377,3.734292851730304,34.9702187166737,6.7386233978023435,0.3612985157469262,0.040079947931729,0.0010939866438869,1.4095477386934674,0.8657814162824213,0.5351081437871398,20.0,1.0,0.007503065261704426,0.0006417772538900673,1.4095477386934674
3.971097437403598,3.735031105445539,34.97442022155073,6.732854648559762,0.3614500665157455,0.0399724921351044,0.000943116836761,1.4095477386934674,0.8053222963329233,0.4969112469825436,21.0,1.0,0.006293597558525882,0.0005877641697063842,1.4095477386934674
3.97191711193787,3.735658601483115,34.978279149765214,6.728002378323302,0.361578963546588,0.0398770190918128,0.000815380057425,1.4095477386934674,0.7527299381137482,0.4631445360314915,22.0,1.0,0.005262293032884068,0.0005417841118820142,1.4095477386934674
3.972624320889011,3.7361998265686545,34.98186802740028,6.723853962786038,0.3616902635652365,0.0397920838099849,0.0007056675312414,1.4095477386934674,0.7053102657484327,0.4328689452772857,23.0,1.0,0.004372977494402579,0.0005022865888269539,1.4095477386934674
3.973241480145168,3.736671832279841,34.98522826287905,6.720263402313633,0.3617874680602508,0.0397163876635605,0.0006104109035668,1.4095477386934674,0.6622153737070071,0.4049097902602064,24.0,1.0,0.0035975978663444915,0.00046812291676811776,1.4095477386934674
3.973784732520709,3.7370869499339783,34.988384442654414,6.717126531741957,0.3618730960672863,0.0396487849483485,0.0005270218560468,1.4095477386934674,0.6229444983240902,0.3789753599300144,25.0,1.0,0.0029160164790684425,0.00043841425633017007,1.4095477386934674
3.9742661452354913,3.737454432474616,34.9913521555755,6.71436617651937,0.3619490296047508,0.0395882728423654,0.0004535531051126,1.4095477386934674,0.5868818431062136,0.3547628507838263,26.0,1.0,0.0023133299314368615,0.00041246872190122194,1.4095477386934674
3.9746950556098337,3.737781462202213,34.99414230125408,6.711923123702788,0.3620167249153059,0.0395339762129584,0.0003884901770933,1.4095477386934674,0.5533966778101411,0.3321823228292806,27.0,1.0,0.0017783326136527554,0.00038972835079016297,1.4095477386934674
3.9750789090322143,3.7380737799437966,34.99676346522565,6.709750532339772,0.3620773437315695,0.0394851319153205,0.0003306212193769,1.4095477386934674,0.522325165344732,0.3110735452742793,28.0,1.0,0.0013028623118490504,0.00036973442757999006,1.4095477386934674
3.9754237911986663,3.738336085921055,34.99922321432963,6.707810401179016,0.3621318364200454,0.0394410742984795,0.000278953856586,1.4095477386934674,0.4935338384882307,0.2915239059736939,29.0,1.0,0.0008824578131807629,0.0003521042119041081,1.4095477386934674
3.975734774252958,3.7385723014186727,35.00152877886422,6.706071281298113,0.3621809958782287,0.0394012224081818,0.0002756314309341,1.4095477386934674,0.4667512960284663,0.2734131594345712,30.0,1.0,0.0005220725717881827,0.0003365148383651389,1.4095477386934674
3.976016148268446,3.738785744527531,35.003687382076734,6.704506751664438,0.3622254934580327,0.0393650688888218,0.0002976572108809,1.4095477386934674,0.4421680328748222,0.2565821590174145,31.0,1.0,0.0002785125093501798,0.00032269179753514985,1.4095477386934674
3.976271581088275,3.738979252077609,35.00570636660403,6.703094369208665,0.3622659036993686,0.0393321704153607,0.0003176708568691,1.4095477386934674,0.4194231735911548,0.2410299853066927,32.0,1.0,0.0003414884070431198,0.0003104004012757609,1.4095477386934674
3.976504232643943,3.7391552672819817,35.00759320639879,6.7018149193511665,0.3623027219864062,0.039302139445917,0.0003359136921439,1.4095477386934674,0.3981834081980844,0.2268293410885422,33.0,1.0,0.0005751975300045092,0.00029943924174428006,1.4095477386934674
3.976716839752651,3.739315905063578,35.009355457884354,6.700651860996455,0.3623363776384832,0.0392746370960065,0.0003525943716879,1.4095477386934674,0.3784575165121008,0.2140237338666147,34.0,1.0,0.0008218092310267254,0.0002896350239015528,1.4095477386934674
3.976911781289555,3.739463002478713,35.01100068337259,6.6995909008078325,0.3623672439825309,0.0392493669619448,0.0003678942731297,1.4095477386934674,0.3601114230053434,0.2022107821346049,35.0,1.0,0.0010563651515443262,0.00028083837826336805,1.4095477386934674
3.977091129922675,3.7395981588812823,35.01253636688574,6.698619656178192,0.3623956463685621,0.0392260697496427,0.0003819716196075,1.4095477386934674,0.343081650097861,0.1913491121381604,36.0,1.0,0.0012752905010189697,0.0002729203999038988,1.4095477386934674
3.977256694330467,3.739722768776763,35.013969834206804,6.697727381243892,0.3624218687328961,0.0392045185907687,0.0003949647492902,1.4095477386934674,0.3272458505981074,0.181566691597843,37.0,1.0,0.0014788222213863427,0.00026576974560192954,1.4095477386934674
3.97741005442564,3.739838049271558,35.0153081835303,6.69690473941046,0.362446159095091,0.0391845149496118,0.000406994789856,1.4095477386934674,0.3126054246625009,0.1728244689466961,38.0,1.0,0.0016680930901676095,0.0002592901739415383,1.4095477386934674
3.977552591243107,3.7399450633756928,35.016558229530986,6.696143611475467,0.3624687342398385,0.0391658850411132,0.0004181679008596,1.4095477386934674,0.2989147240421611,0.1651005234346753,39.0,1.0,0.0018444222690782836,0.00025339844654857405,1.4095477386934674
3.9776855126090105,3.7400447400120456,35.017726461422505,6.695436931926322,0.3624897837516213,0.039148476694047,0.0004285771883616,1.4095477386934674,0.2862770574672675,0.1581903158302485,40.0,1.0,0.0020091015162644397,0.000248022529678172,1.4095477386934674
3.977809875367033,3.740137891329685,35.01881901424099,6.694778548189904,0.3625094735178747,0.0391321566039502,0.000438304360308,1.4095477386934674,0.2745594589020557,0.1517926328295085,41.0,1.0,0.0021633262134454047,0.0002431000492811909,1.4095477386934674
3.9779266047208193,3.740225227755389,35.01984165187508,6.694163099018759,0.3625279487836694,0.0391168079287436,0.000447421168969,1.4095477386934674,0.2636664826950692,0.1459152484651317,42.0,1.0,0.0023081763068519487,0.0002385769619136955,1.4095477386934674
3.978036511111588,3.7403073711115855,35.020799760062836,6.693585909118692,0.3625453368201271,0.0391023281865623,0.0004559906730219,1.4095477386934674,0.253470181862547,0.1405963813308344,43.0,1.0,0.0024446161582899915,0.0002344064105763152,1.4095477386934674
3.978140304957955,3.740384866058678,35.02169834753347,6.6930428977391,0.3625617492554061,0.0390886274205129,0.0004640683434173,1.4095477386934674,0.2443715983704247,0.135736154332018,44.0,1.0,0.002573501735061797,0.0002305477395164016,1.4095477386934674
3.978238609523906,3.740458190072758,35.02254205357806,6.692530499372487,0.3625772841083363,0.0390756265992304,0.0004717030317819,1.4095477386934674,0.2360208920407535,0.1314486635205838,45.0,1.0,0.0026955903981924624,0.00022696564566577508,1.4095477386934674
