complexity,accuracy,distortion,mse,trial
4.0219274,2.544098,0.29999352,11.900003,0
4.121928,2.6759949,0.16809654,3.3999999,1
1.9073486e-06,-9.536743e-07,2.8440924,66.50001,2
4.2219257,2.74409,0.100001335,4.050029,3
3.9841833,2.5833817,0.26070976,2.6666667,4
4.021928,2.5452151,0.2988763,24.2,5
4.121928,2.6452146,0.19887686,3.25,6
4.021928,2.5440989,0.29999256,20.25,7
