complexity,accuracy,distortion,mse,round,trial
1.509304,0.7328563,2.1112351,53.527847,0.0,1.0
1.8867216,0.9470053,1.8970861,54.366737,1.0,1.0
3.0520077,1.75558,1.0885115,42.056126,2.0,1.0
3.4923468,2.1055465,0.73854494,31.26311,3.0,1.0
3.7396302,2.2930813,0.55101013,21.359856,4.0,1.0
3.8751402,2.3991618,0.4449296,17.115427,5.0,1.0
3.9292593,2.45148,0.3926115,16.220165,6.0,1.0
3.9411225,2.463293,0.38079834,15.892332,7.0,1.0
3.9497952,2.4719658,0.37212563,15.415689,8.0,1.0
3.9666004,2.4887714,0.35531998,14.469965,9.0,1.0
3.9971666,2.5193377,0.32475376,12.837341,10.0,1.0
4.020361,2.542531,0.3015604,11.932152,11.0,1.0
4.0219274,2.544098,0.29999352,11.900003,12.0,1.0
0.52387047,0.21543694,2.6286545,64.30533,0.0,2.0
1.1104336,0.5486002,2.2954912,55.72741,1.0,2.0
2.5088797,1.4071064,1.436985,33.521523,2.0,2.0
3.3343124,2.0062342,0.83785725,18.81634,3.0,2.0
3.731223,2.3205671,0.5235243,11.865126,4.0,2.0
3.894237,2.456159,0.3879323,9.630504,5.0,2.0
3.9317522,2.4861617,0.3579297,9.281387,6.0,2.0
3.945776,2.499856,0.34423542,8.990352,7.0,2.0
3.9607668,2.5148335,0.32925797,8.490996,8.0,2.0
3.9883614,2.542428,0.3016634,7.5046444,9.0,2.0
4.029916,2.583983,0.26010847,6.1547823,10.0,2.0
4.0536575,2.6077242,0.23636723,5.5067654,11.0,2.0
4.0744934,2.6285605,0.21553087,4.7619452,12.0,2.0
4.107213,2.6612806,0.18281078,3.7104394,13.0,2.0
4.12164,2.6757069,0.16838455,3.4029438,14.0,2.0
4.121928,2.6759949,0.16809654,3.3999999,15.0,2.0
1.9073486e-06,0.0,2.8440914,66.49997,0.0,3.0
1.9073486e-06,0.0,2.8440914,66.49997,1.0,3.0
1.9073486e-06,-9.536743e-07,2.8440924,66.50001,2.0,3.0
1.9073486e-06,-9.536743e-07,2.8440924,66.50001,3.0,3.0
1.9073486e-06,-9.536743e-07,2.8440924,66.49999,4.0,3.0
1.9073486e-06,-9.536743e-07,2.8440924,66.49999,5.0,3.0
2.861023e-06,-9.536743e-07,2.8440924,66.50001,6.0,3.0
1.9073486e-06,-9.536743e-07,2.8440924,66.50001,7.0,3.0
1.9073486e-06,9.536743e-07,2.8440905,66.49997,8.0,3.0
1.9073486e-06,0.0,2.8440914,66.50001,9.0,3.0
1.9073486e-06,9.536743e-07,2.8440905,66.49998,10.0,3.0
1.9073486e-06,-9.536743e-07,2.8440924,66.50001,11.0,3.0
2.861023e-06,-9.536743e-07,2.8440924,66.50001,12.0,3.0
1.9073486e-06,-9.536743e-07,2.8440924,66.5,13.0,3.0
1.9073486e-06,-9.536743e-07,2.8440924,66.50001,14.0,3.0
1.9073486e-06,-9.536743e-07,2.8440924,66.50001,15.0,3.0
1.9073486e-06,-9.536743e-07,2.8440924,66.50001,16.0,3.0
1.9073486e-06,0.0,2.8440914,66.50001,17.0,3.0
1.9073486e-06,-9.536743e-07,2.8440924,66.50001,18.0,3.0
1.9073486e-06,0.0,2.8440914,66.49997,19.0,3.0
1.9073486e-06,0.0,2.8440914,66.49997,20.0,3.0
1.9073486e-06,9.536743e-07,2.8440905,66.49999,21.0,3.0
1.9073486e-06,9.536743e-07,2.8440905,66.49997,22.0,3.0
1.9073486e-06,9.536743e-07,2.8440905,66.49997,23.0,3.0
1.9073486e-06,-9.536743e-07,2.8440924,66.50001,24.0,3.0
