complexity,accuracy
1.5262299,1.2744322
1.5122352,1.2657838
1.5257082,1.2741184
1.5264058,1.2745538
1.5206151,1.2710619
1.5207038,1.2711134
1.5257654,1.2741537
1.5206418,1.2710772
1.5261331,1.2743735
1.5260539,1.2743249
1.5179262,1.2691503
1.526083,1.274344
1.5207047,1.2711153
1.526154,1.2743864
1.5201983,1.2708111
1.5257306,1.2741318
1.5261207,1.2743659
1.5207052,1.2711153
1.5207405,1.2711363
1.526166,1.2743931
1.5206409,1.2710767
1.5152617,1.2678509
1.5261164,1.274363
1.526135,1.2743745
1.520668,1.2710948
1.5207162,1.2711225
1.5265121,1.2746115
1.5260615,1.2743306
1.5206985,1.2711115
1.5206819,1.271102
1.5177169,1.2690268
1.5207129,1.2711196
1.5261383,1.2743764
1.526113,1.2743607
1.5262809,1.2744646
1.5207067,1.2711163
1.5260787,1.2743411
1.5261216,1.2743664
1.5152602,1.2678494
1.5207415,1.2711368
1.5260129,1.274302
1.5262265,1.2744517
1.5261016,1.2743549
1.5207052,1.2711153
1.5207114,1.2711196
1.5257115,1.2741203
1.5262089,1.2744198
1.520699,1.271112
1.5206594,1.2710876
1.5207148,1.2711196
1.5260963,1.2743521
1.5179563,1.2691703
1.5207071,1.2711153
1.526093,1.2743492
1.5260887,1.2743468
1.5261064,1.2743573
1.5246878,1.2735062
1.5207381,1.2711353
1.517941,1.2691617
1.5264454,1.2745733
1.5261312,1.2743726
1.5259805,1.2742815
1.5209913,1.2712855
1.5260258,1.2743092
1.5260963,1.2743516
1.5252795,1.2738605
1.5241966,1.2732449
1.5179424,1.2691617
1.5259986,1.2743196
1.5121374,1.2657223
1.5260429,1.2743187
1.5179687,1.2691765
1.520751,1.271142
1.5261798,1.2744012
1.5226903,1.2723312
1.5207238,1.2711277
1.5206609,1.2710896
1.5119739,1.2656231
1.5261483,1.2743835
1.5178566,1.2691069
1.5179806,1.2691841
1.518054,1.2692266
1.5180626,1.2692347
1.5259991,1.2742939
1.5201817,1.2705827
1.5163517,1.2682252
1.5207281,1.2711296
1.5207014,1.2711129
1.5128894,1.2661853
1.5204444,1.2709599
1.5190415,1.2700772
1.5207129,1.2711196
1.5152578,1.2678485
1.5210876,1.2713499
1.5204167,1.2709451
1.520925,1.2712507
1.5209136,1.2712421
1.520834,1.2711911
1.5179105,1.2691417
1.5156264,1.2680678
