complexity,accuracy,distortion,mse,round,trial
6.9618225e-05,9.536743e-07,0.5661535,1666.4982,0.0,1.0
0.00014209747,9.536743e-07,0.5661535,1666.4961,1.0,1.0
0.00091838837,9.536743e-06,0.56614494,1666.4751,2.0,1.0
0.0062856674,5.054474e-05,0.56610394,1666.3296,3.0,1.0
0.0431118,0.00035858154,0.5657959,1665.318,4.0,1.0
0.29448986,0.0028181076,0.5633364,1657.2286,5.0,1.0
1.7793379,0.036746025,0.52940845,1544.4298,6.0,1.0
4.594591,0.22066307,0.3454914,963.68097,7.0,1.0
5.767972,0.36393452,0.20221996,576.7623,8.0,1.0
6.133439,0.40910625,0.15704823,459.3392,9.0,1.0
6.2667136,0.44020557,0.1259489,370.1268,10.0,1.0
6.343668,0.4649315,0.10122299,305.69568,11.0,1.0
6.3759027,0.4759369,0.09021759,271.0214,12.0,1.0
6.402763,0.48217297,0.083981514,249.46431,13.0,1.0
6.4139915,0.4832487,0.08290577,246.82968,14.0,1.0
6.4142594,0.48325348,0.082901,246.81804,15.0,1.0
6.414259,0.48325348,0.082901,246.81798,16.0,1.0
6.414258,0.48325348,0.082901,246.81792,17.0,1.0
6.414257,0.48325253,0.082901955,246.81786,18.0,1.0
6.414256,0.48325348,0.082901,246.8178,19.0,1.0
6.4142556,0.48325348,0.082901,246.81775,20.0,1.0
6.414255,0.48325348,0.082901,246.81769,21.0,1.0
6.414254,0.48325348,0.082901,246.81763,22.0,1.0
6.414253,0.48325253,0.082901955,246.81758,23.0,1.0
6.4142523,0.48325348,0.082901,246.81752,24.0,1.0
6.414252,0.48325253,0.082901955,246.81746,25.0,1.0
6.4142513,0.48325253,0.082901955,246.81741,26.0,1.0
6.4142504,0.48325348,0.082901,246.81735,27.0,1.0
6.4142494,0.48325348,0.082901,246.81729,28.0,1.0
6.4142485,0.48325253,0.082901955,246.81723,29.0,1.0
6.4142475,0.48325157,0.08290291,246.81717,30.0,1.0
