complexity,accuracy,distortion,beta
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.0
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.005421686746987951
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.006325301204819276
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.009939759036144578
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.010843373493975902
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.013554216867469878
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.014457831325301203
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.015361445783132529
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.018072289156626505
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.01897590361445783
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.019879518072289156
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.021686746987951804
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.02259036144578313
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.025301204819277105
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.027108433734939756
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.028915662650602407
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.030722891566265058
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.03162650602409638
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.03253012048192771
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.033433734939759034
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.03433734939759036
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.035240963855421685
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.04066265060240964
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.04156626506024096
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.04337349397590361
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.04427710843373493
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.04518072289156626
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.04608433734939758
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.04698795180722891
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.047891566265060234
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.04879518072289156
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.05060240963855421
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.05240963855421686
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.05512048192771084
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.05602409638554216
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.05873493975903614
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.06234939759036144
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.06415662650602409
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.06867469879518072
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.07048192771084337
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.07228915662650602
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.07590361445783132
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.07680722891566265
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.07771084337349397
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.07951807228915662
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.08132530120481928
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.08313253012048193
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.08403614457831325
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.0858433734939759
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.08765060240963854
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.09126506024096384
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.09216867469879517
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.09397590361445782
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.09578313253012047
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.0966867469879518
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.09939759036144577
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.1003012048192771
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.10301204819277107
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.10481927710843372
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.10572289156626505
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.10662650602409637
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.10933734939759035
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.111144578313253
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.11295180722891565
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.1147590361445783
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.11566265060240963
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.11746987951807228
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.1183734939759036
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.11927710843373493
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.12018072289156626
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.12289156626506023
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.12469879518072288
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.12650602409638553
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.12740963855421686
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.12831325301204818
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.13012048192771083
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.13102409638554216
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.13192771084337349
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.1328313253012048
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.1364457831325301
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.13825301204819276
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.1391566265060241
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.14006024096385541
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.14186746987951807
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.1427710843373494
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.14367469879518072
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.15271084337349397
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.1536144578313253
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.15451807228915662
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.15542168674698795
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.15632530120481927
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.15993975903614457
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.1608433734939759
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.16174698795180723
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.16265060240963855
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.16355421686746988
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.1644578313253012
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.16536144578313253
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.16626506024096385
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.16716867469879518
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.1680722891566265
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.16987951807228915
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.17349397590361443
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.17710843373493973
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.17801204819277106
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.18072289156626503
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.18162650602409636
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.18253012048192768
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.183433734939759
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.18433734939759033
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.18524096385542166
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.1870481927710843
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.18795180722891563
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.18885542168674696
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.18975903614457829
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.1906626506024096
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.19156626506024094
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.1933734939759036
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.1942771084337349
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.19518072289156624
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.1969879518072289
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.19789156626506021
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.19879518072289154
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.19969879518072287
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.2006024096385542
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.20150602409638552
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.20240963855421684
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.20331325301204817
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.20512048192771082
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.20602409638554214
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.20692771084337347
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.2078313253012048
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.20963855421686745
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.2114457831325301
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.21234939759036142
-1.4388490399142029e-12,-1.4424017535930034e-12,5.111671327815667,0.21325301204819275
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.21415662650602407
-1.4388490399142029e-12,-1.4441781104324036e-12,5.111671327815667,0.2150602409638554
