complexity,accuracy,distortion,mse,round,trial
5.2928925e-05,9.536743e-07,1.0608759,416.4995,0.0,1.0
4.2915344e-06,2.3841858e-06,1.0608745,416.4984,1.0,1.0
1.4781952e-05,1.1444092e-05,1.0608654,416.49188,2.0,1.0
7.200241e-05,5.7697296e-05,1.0608191,416.46033,3.0,1.0
0.00033712387,0.00027227402,1.0606046,416.31046,4.0,1.0
0.00157547,0.0012788773,1.059598,415.6075,5.0,1.0
0.0072870255,0.0059194565,1.0549574,412.3725,6.0,1.0
0.03258896,0.026433468,1.0344434,398.22888,7.0,1.0
0.12904692,0.10390043,0.9569764,347.20642,8.0,1.0
0.35471296,0.27933264,0.7815442,245.48361,9.0,1.0
0.5588293,0.42755938,0.6333175,174.03479,10.0,1.0
0.64018345,0.48246193,0.5784149,150.73167,11.0,1.0
0.66768456,0.50005054,0.5608263,143.77719,12.0,1.0
0.6785526,0.5067134,0.55416346,141.24919,13.0,1.0
0.68414974,0.51002645,0.5508504,140.01692,14.0,1.0
0.6876402,0.5120435,0.5488334,139.27625,15.0,1.0
0.69009495,0.51343775,0.5474391,138.76758,16.0,1.0
0.6919813,0.51449585,0.546381,138.38281,17.0,1.0
0.69353676,0.5153637,0.54551315,138.0691,18.0,1.0
0.6948867,0.5161123,0.5447645,137.79877,19.0,1.0
0.6961036,0.5167837,0.54409313,137.55655,20.0,1.0
0.69722795,0.51740265,0.5434742,137.3338,21.0,1.0
0.6982837,0.5179825,0.54289436,137.1257,22.0,1.0
0.6992831,0.5185299,0.54234695,136.92935,23.0,1.0
0.70023537,0.5190501,0.5418267,136.74304,24.0,1.0
0.70114326,0.51954746,0.5413294,136.56577,25.0,1.0
0.70201015,0.52002,0.54085684,136.39688,26.0,1.0
0.70283794,0.5204711,0.54040575,136.23615,27.0,1.0
0.70362806,0.5209007,0.5399761,136.08318,28.0,1.0
0.70437956,0.52130795,0.5395689,135.93788,29.0,1.0
0.7050934,0.52169657,0.5391803,135.80008,30.0,1.0
0.7057705,0.5220642,0.53881264,135.66968,31.0,1.0
0.7064104,0.5224118,0.538465,135.54648,32.0,1.0
0.70701647,0.5227399,0.53813696,135.43034,33.0,1.0
0.7075858,0.5230489,0.53782797,135.32104,34.0,1.0
0.70812225,0.5233388,0.53753805,135.2184,35.0,1.0
0.7086263,0.52361107,0.5372658,135.12221,36.0,1.0
0.70909834,0.5238657,0.53701115,135.03218,37.0,1.0
0.7095394,0.5241041,0.5367727,134.94806,38.0,1.0
0.7099514,0.5243268,0.53655005,134.86963,39.0,1.0
0.71033525,0.52453375,0.5363431,134.79655,40.0,1.0
0.71069336,0.52472687,0.53615,134.7286,41.0,1.0
0.7110262,0.5249057,0.53597116,134.66547,42.0,1.0
0.7113347,0.5250721,0.53580475,134.60692,43.0,1.0
0.7116213,0.5252266,0.53565025,134.55266,44.0,1.0
0.7118864,0.52536964,0.5355072,134.50243,45.0,1.0
0.71213245,0.52550125,0.5353756,134.45598,46.0,1.0
0.7123594,0.5256243,0.5352526,134.41304,47.0,1.0
0.7125683,0.5257368,0.53514004,134.37344,48.0,1.0
0.71276283,0.52584076,0.5350361,134.33685,49.0,1.0
0.71294165,0.5259371,0.53493977,134.30315,50.0,1.0
0.7131057,0.5260253,0.53485155,134.27213,51.0,1.0
0.7132578,0.5261059,0.53477097,134.24353,52.0,1.0
0.713397,0.5261817,0.53469515,134.21724,53.0,1.0
0.7135253,0.52625084,0.534626,134.19304,54.0,1.0
0.71364355,0.52631426,0.5345626,134.1708,55.0,1.0
0.71375275,0.52637243,0.5345044,134.15038,56.0,1.0
0.7138519,0.5264263,0.53445053,134.13162,57.0,1.0
0.71394396,0.52647495,0.5344019,134.11438,58.0,1.0
0.7140274,0.5265198,0.5343571,134.09857,59.0,1.0
0.71410465,0.52656174,0.5343151,134.08405,60.0,1.0
0.7141752,0.52659893,0.5342779,134.07072,61.0,1.0
0.714241,0.5266347,0.53424215,134.05855,62.0,1.0
0.71430016,0.52666616,0.5342107,134.04735,63.0,1.0
0.71435547,0.5266957,0.5341811,134.03708,64.0,1.0
0.71440554,0.5267229,0.53415394,134.0277,65.0,1.0
0.71445084,0.5267472,0.5341296,134.01906,66.0,1.0
0.7144933,0.5267701,0.53410673,134.01118,67.0,1.0
0.71453094,0.52678967,0.5340872,134.00395,68.0,1.0
0.7145667,0.5268097,0.53406715,133.99733,69.0,1.0
0.71459913,0.52682686,0.53405,133.99126,70.0,1.0
0.7146292,0.5268421,0.5340347,133.9857,71.0,1.0
0.7146559,0.5268564,0.5340204,133.98064,72.0,1.0
0.7146807,0.52687025,0.5340066,133.97597,73.0,1.0
0.7147031,0.5268817,0.53399515,133.97171,74.0,1.0
0.7147236,0.5268936,0.53398323,133.9678,75.0,1.0
0.7147436,0.52690315,0.5339737,133.96422,76.0,1.0
0.7147603,0.52691317,0.5339637,133.96097,77.0,1.0
0.714777,0.5269222,0.5339546,133.95798,78.0,1.0
0.7147908,0.5269294,0.53394747,133.95523,79.0,1.0
0.7148042,0.52693653,0.5339403,133.95274,80.0,1.0
0.7148166,0.5269432,0.53393364,133.95045,81.0,1.0
0.71482754,0.5269489,0.5339279,133.94836,82.0,1.0
0.714838,0.52695465,0.5339222,133.94644,83.0,1.0
0.71484756,0.5269599,0.53391695,133.94469,84.0,1.0
0.7148557,0.52696466,0.5339122,133.94308,85.0,1.0
0.7148638,0.52696896,0.5339079,133.94164,86.0,1.0
0.71487045,0.5269718,0.533905,133.94026,87.0,1.0
0.7148776,0.5269761,0.53390074,133.93906,88.0,1.0
0.7148838,0.5269785,0.53389835,133.93791,89.0,1.0
0.7148895,0.5269823,0.53389454,133.93689,90.0,1.0
0.71489334,0.5269842,0.53389263,133.93596,91.0,1.0
0.71489906,0.5269871,0.5338898,133.9351,92.0,1.0
0.7149024,0.526989,0.53388786,133.93431,93.0,1.0
0.71490717,0.5269909,0.53388596,133.9336,94.0,1.0
0.71491003,0.5269928,0.53388405,133.9329,95.0,1.0
0.7149129,0.5269947,0.53388214,133.93233,96.0,1.0
0.7149162,0.5269966,0.53388023,133.93178,97.0,1.0
0.71491957,0.52699804,0.5338788,133.93127,98.0,1.0
0.71492195,0.526999,0.53387785,133.93082,99.0,1.0
0.71492386,0.5270009,0.53387594,133.93039,100.0,1.0
0.71492577,0.5270009,0.53387594,133.93001,101.0,1.0
0.7149277,0.52700233,0.5338745,133.92966,102.0,1.0
0.7149296,0.5270033,0.53387356,133.92934,103.0,1.0
0.71493053,0.5270052,0.53387165,133.92905,104.0,1.0
0.71493244,0.52700615,0.5338707,133.92877,105.0,1.0
0.7149334,0.5270052,0.53387165,133.92851,106.0,1.0
0.7149348,0.5270071,0.53386974,133.9283,107.0,1.0
0.71493626,0.5270066,0.5338702,133.9281,108.0,1.0
0.71493673,0.5270076,0.53386927,133.92792,109.0,1.0
0.7149377,0.52700853,0.5338683,133.92775,110.0,1.0
0.7149391,0.52700806,0.5338688,133.92758,111.0,1.0
0.7149401,0.527009,0.53386784,133.92743,112.0,1.0
0.7149401,0.52700996,0.5338669,133.9273,113.0,1.0
0.714941,0.52700996,0.5338669,133.9272,114.0,1.0
0.7149415,0.52700996,0.5338669,133.92706,115.0,1.0
0.714942,0.52700996,0.5338669,133.92697,116.0,1.0
0.71494293,0.52700996,0.5338669,133.92686,117.0,1.0
0.71494293,0.5270109,0.5338659,133.92679,118.0,1.0
0.7149434,0.5270109,0.5338659,133.92671,119.0,1.0
0.7149434,0.5270109,0.5338659,133.92667,120.0,1.0
0.7149439,0.5270114,0.53386545,133.92657,121.0,1.0
0.71494436,0.5270114,0.53386545,133.92651,122.0,1.0
0.71494484,0.5270119,0.533865,133.92647,123.0,1.0
0.71494484,0.5270119,0.533865,133.9264,124.0,1.0
0.7149453,0.5270119,0.533865,133.92636,125.0,1.0
0.7149453,0.5270119,0.533865,133.92632,126.0,1.0
0.7149458,0.52701235,0.5338645,133.92628,127.0,1.0
0.71494627,0.52701235,0.5338645,133.92625,128.0,1.0
0.7149458,0.52701235,0.5338645,133.92624,129.0,1.0
0.7149458,0.5270128,0.533864,133.92621,130.0,1.0
