complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.047197940320819,3.7886571528061186,33.056687967084414,6.264619694970047,0.274197921194088,0.0447741606708511,0.0002216650695526,1.4517587939698493,0.0418583484701801,0.0284481805298616,0.00019768934282367139,1.4517587939698493,0
