complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.1911987319030786,2.172224308189037,15.55488878103696,61.043087964410425,0.9440459420709528,0.0044030876167998,0.0003363048384015,1.0310552763819096,0.0715170825159641,0.0211635964444791,5.573975167150856e-05,1.0310552763819096,0
