complexity,accuracy,distortion
9.154083972357673e-13,7.699357323810179e-13,1.1939954757682731
4.901801214495734e-12,4.112857278277986e-12,1.19399547576493
2.095198757180011e-11,1.7563496406783757e-11,1.1939954757514795
5.473655589406597e-11,4.6014878895909185e-11,1.193995475723028
1.439811475873692e-10,1.2075674871086523e-10,1.1939954756482862
2.867535726310694e-10,2.400955460862038e-10,1.1939954755289475
6.299749543832883e-10,5.273978527803571e-10,1.193995475241645
1.2274583647218066e-09,1.0296271538050726e-09,1.193995474739416
2.0988058409563703e-09,1.762602295398586e-09,1.1939954740064407
3.72701596163016e-09,3.112461567501258e-09,1.1939954726565813
6.234341925518475e-09,5.230206521981168e-09,1.1939954705388365
7.861013317276834e-09,6.573358852166244e-09,1.1939954691956842
1.5043252905749124e-08,1.2590618342174441e-08,1.1939954631784246
2.1024249255076954e-08,1.7768359363394167e-08,1.1939954580006835
2.6471787588872008e-08,2.2384769970671297e-08,1.193995453384273
3.712931414109365e-08,3.142262886148817e-08,1.193995444346414
4.2713793606131144e-08,3.6144943503065615e-08,1.1939954396240995
5.4426348714048284e-08,4.60481670298128e-08,1.193995429720876
7.036224528437215e-08,5.9513654171746e-08,1.1939954162553887
7.427330691434928e-08,6.280732259893639e-08,1.1939954129617203
1.0057785625848222e-07,8.509298776094346e-08,1.1939953906760552
1.3535305092348898e-07,1.1453457084248758e-07,1.193995361234472
1.9205693168538528e-07,1.6238854836375627e-07,1.1939953133804946
2.2884429607822897e-07,1.9350837429585876e-07,1.1939952822606688
2.48058861544673e-07,2.098332126684085e-07,1.1939952659358304
3.336014238984052e-07,2.822041541160405e-07,1.193995193564889
4.020654111380376e-07,3.400133972373087e-07,1.1939951357556458
4.7380694351839105e-07,4.0058704939461783e-07,1.1939950751819937
5.732420422258271e-07,4.849262563174348e-07,1.1939949908427867
6.277106857308487e-07,5.304326049351951e-07,1.193994945336438
7.642049418511488e-07,6.464413369683773e-07,1.193994829327706
8.984518261852295e-07,7.594969800936601e-07,1.1939947162720628
1.031225616726545e-06,8.730325290366144e-07,1.193994602736514
1.2658536282972969e-06,1.071021241618559e-06,1.1939944047478013
1.497519965904873e-06,1.2676907705803094e-06,1.1939942080782724
1.8011794122760708e-06,1.5232050988958482e-06,1.193993952563944
2.0574499484547516e-06,1.739298710124297e-06,1.1939937364703328
2.2815893788853698e-06,1.9305995344282675e-06,1.1939935451695085
2.9144226104879567e-06,2.4665635865679814e-06,1.1939930092054565
3.8090105520994235e-06,3.2179333304939643e-06,1.1939922578357125
4.106052367469062e-06,3.4716025718053975e-06,1.193992004166471
5.009250181653061e-06,4.237960800436143e-06,1.1939912378082425
5.995357768327231e-06,5.071856319540204e-06,1.1939904039127234
6.8477585131362415e-06,5.791803418723894e-06,1.1939896839656243
7.902773898090426e-06,6.685892987398911e-06,1.1939887898760555
1.146386971536538e-05,9.700800455199004e-06,1.1939857749685878
1.151071629007276e-05,9.772324190693356e-06,1.1939857034448522
1.567356311954631e-05,1.3307233070468614e-05,1.1939821685359726
1.7168252436674797e-05,1.4580157988788406e-05,1.1939808956110542
1.9945024427525777e-05,1.6927922171019728e-05,1.1939785478468719
2.159543992403169e-05,1.833178086716681e-05,1.193977143988176
2.5353996550308626e-05,2.152944603433755e-05,1.1939739463230086
3.2906745148404425e-05,2.7945434707598515e-05,1.1939675303343353
3.490650420710036e-05,2.963047871092867e-05,1.1939658452903321
3.543578447807328e-05,3.0086401425017873e-05,1.1939653893676179
3.713550983360419e-05,3.1527824500555725e-05,1.1939639479445423
4.604386369402185e-05,3.909869261108134e-05,1.1939563770764319
4.627795770879996e-05,3.928858901835356e-05,1.1939561871800246
5.3828620787339896e-05,4.57037506185506e-05,1.1939497720184244
5.864077363284047e-05,4.9788756569869096e-05,1.1939456870124732
6.669353023555264e-05,5.662482266635342e-05,1.1939388509463766
7.39074402090727e-05,6.275476582124976e-05,1.1939327210032218
7.794573462566251e-05,6.618356829319652e-05,1.1939292922007498
9.228196751818672e-05,7.835927945885601e-05,1.193917116489584
0.00011028438986990321,9.364467991130899e-05,1.1939018310891316
0.00011439786069593534,9.715429113133219e-05,1.1938983214779115
0.00011754440401750802,9.982968429646229e-05,1.1938956460847465
0.00012934212336248064,0.00010994962769168651,1.1938855261413512
0.00013390338849650552,0.00011384722159560205,1.1938816285474474
0.00015862098489163696,0.00013484738516463752,1.1938606283838784
0.0001899928251772069,0.00016152065892148648,1.1938339551101216
0.00025258484109157115,0.00021475802776474448,1.1937807177412783
0.00026024347571798276,0.0002212572524688044,1.193774218516574
0.0003026153922401756,0.0002572872605726371,1.1937381885084704
0.00032878771153378955,0.00027949429308673303,1.1937159814759561
