complexity,accuracy
3.1945677,3.1111302
3.1945677,3.1111302
3.1945677,3.1111302
3.1945677,3.1111302
3.1945677,3.1111302
3.1945677,3.1111307
3.1945677,3.1111302
3.1945677,3.1111302
3.1945677,3.1111307
3.1945677,3.1111307
3.2016811,3.1172228
3.2016802,3.1172223
3.2016802,3.1172223
3.2016807,3.1172228
3.2016802,3.1172223
3.2016807,3.1172228
3.2016802,3.1172218
3.2016802,3.1172223
3.2016802,3.1172223
3.2016802,3.1172223
3.1959467,3.111792
3.1959472,3.111792
3.1959467,3.1117926
3.1959467,3.111792
3.1959467,3.111792
3.1959467,3.1117916
3.1959467,3.111792
3.1959467,3.1117926
3.1959467,3.111792
3.1959467,3.1117926
3.1978474,3.1135998
3.1978474,3.1135993
3.1978474,3.1135998
3.1978474,3.1136007
3.1978474,3.1135998
3.1978474,3.1135993
3.1978474,3.1135998
3.1978474,3.1135998
3.1978474,3.1135998
3.1978474,3.1135998
3.1700478,3.0868125
3.1700478,3.086812
3.1700478,3.0868115
3.1700487,3.0868115
3.1700487,3.086813
3.1700473,3.086813
3.1700478,3.0868115
3.1700487,3.0868115
3.1700478,3.086812
3.1700478,3.0868115
3.1870985,3.1035166
3.1870985,3.1035175
3.1870985,3.1035166
3.1870985,3.1035175
3.1870985,3.1035175
3.1870985,3.1035166
3.1870985,3.1035175
3.1870985,3.1035175
3.1870985,3.1035175
3.1870985,3.1035166
3.1955872,3.111888
3.1955872,3.111888
3.1955872,3.111888
3.195588,3.111888
3.1955872,3.111888
3.1955872,3.111888
3.1955872,3.111888
3.1955872,3.111888
3.1955872,3.111888
3.1955872,3.111888
3.201025,3.116912
3.201025,3.116912
3.201025,3.116912
3.201025,3.116912
3.201025,3.116912
3.2010255,3.116912
3.201025,3.116912
3.201026,3.116912
3.201025,3.116912
3.2010245,3.116912
3.1972456,3.112924
3.1972456,3.1129236
3.1972456,3.1129236
3.1972456,3.112924
3.1972456,3.1129236
3.1972456,3.1129236
3.1972456,3.1129236
3.1972456,3.112924
3.1972456,3.112924
3.1972456,3.112924
3.1784325,3.0948124
3.1784325,3.0948124
3.1784325,3.094811
3.1784325,3.0948114
3.1784325,3.0948124
3.1784325,3.094812
3.1784325,3.0948114
3.178433,3.0948105
3.1784334,3.0948114
3.1784325,3.094812
