run_num,iteration,is_final_iteration,complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_epsilon,min_epsilon_beta,min_gnid,gnid_beta
0,1,False,0.2753977941583372,0.069611676251089,3.2355944237236107,1666.3719141834242,0.02488591572334139,0.35734404684608273,0.2054983901244526,1.0013131313131314,0.9351307677260401,1.0008080808080808
0,2,False,0.08685907554835204,0.07214763175603878,3.245522135095902,1644.8741204116313,0.02721968726112835,0.005703718623123879,0.014644616717009933,1.001010101010101,0.7962316780054596,1.0007070707070707
0,3,False,0.22009175258917857,0.20040986305980013,3.3359148252177464,1608.6224412296435,0.03195064883284101,0.004074005514594742,0.0194645188107506,1.0012121212121212,0.7074256017088771,1.000858585858586
0,4,False,0.6256855987274896,0.5882253026576709,3.6201690309270993,1495.587206008924,0.049811837209246354,0.005433113202934911,0.03655686619777433,1.0025252525252524,0.6789241242380726,1.001111111111111
0,5,False,1.6060198719636976,1.531961209036261,4.428787490094765,1125.8998538130058,0.11203353533551405,0.01144640673940348,0.06693136084749066,1.0128282828282829,0.5034010972082875,1.0036868686868685
0,6,False,2.829617649106785,2.7070473954107452,6.343205694913259,518.5408238379134,0.21877361831746486,0.02685325403650199,0.07248068127294721,1.079246231155779,0.1093466571894538,1.0384422110552765
0,7,False,3.4786435548955517,3.3179740803556097,10.117788757857477,150.2261123669412,0.2910425661388008,0.039612168516872576,0.035846743936664247,1.1984924623115578,0.01243170919054204,1.1633165829145728
0,8,False,3.7220416632601943,3.535972018496256,16.556032791561062,35.89509102031906,0.3231063296586794,0.043184775426494786,0.014016287298694126,1.2829145728643216,0.005002808317255636,1.2758793969849247
0,9,False,3.8227510990730167,3.619717293170247,23.80882210004654,13.649235623691844,0.33796632990516096,0.04406471534897173,0.007335550418670905,1.3321608040201005,0.004126468709455877,1.3321608040201005
0,10,False,3.876210315332191,3.6618847785142545,29.0551702483743,9.034584572762833,0.3463285855727132,0.04370522792561026,0.0049941897284112476,1.3532663316582916,0.003518862858266081,1.3603015075376885
0,11,False,3.9092032160788595,3.687344007147752,31.387725406384007,7.503791444862054,0.351594181550019,0.042920376542073854,0.003723728918372316,1.3743718592964824,0.0022419253465623123,1.3743718592964824
0,12,False,3.9307372193201378,3.703830175749319,32.677344633562136,7.040396141636914,0.35502269862262886,0.042094616715049216,0.002863116657686063,1.3814070351758794,0.002483633471776492,1.3884422110552763
0,13,False,3.9450130675352675,3.7147159126381926,32.96715330056077,6.927143794616942,0.3572946674825531,0.04138552202173741,0.0022644496236872824,1.3954773869346735,0.002044731575276737,1.3954773869346735
0,14,False,3.9546599438677585,3.722077865992219,33.305420642576706,6.8609915449796155,0.35882669907800363,0.040823610296817525,0.0018154541024505391,1.3954773869346735,0.0017122321907284688,1.3954773869346735
0,15,False,3.961256901183667,3.72712377676177,33.50539743624533,6.816082655297392,0.35987177140201787,0.040391913052546545,0.0014833625493462215,1.4025125628140704,0.0012242021728651187,1.4025125628140704
0,16,False,3.9658265156324433,3.730629350268501,33.51246290087596,6.785038578305498,0.36059452180091656,0.04006392952137766,0.0012359519781460354,1.4025125628140704,0.0010855421109247088,1.4025125628140704
0,17,False,3.9690405757929472,3.733103549613647,33.51819124869425,6.763170355474867,0.36110254689264093,0.039814863019254854,0.0010533971043015717,1.4025125628140704,0.001403678223021454,1.4025125628140704
0,18,False,3.9713400847809908,3.7348804911163533,33.523141975327825,6.747457775695073,0.36146611357275604,0.03962480957592545,0.0009105240536200862,1.4095477386934674,0.001294587370703315,1.4095477386934674
0,19,False,3.9730152223748316,3.7361802069997587,33.52758518911147,6.735937428201607,0.36173124732935624,0.03947874165579123,0.000799230206487055,1.4095477386934674,0.0010100299094907284,1.4095477386934674
0,20,False,3.9742581252822085,3.737148600557461,33.53165712038418,6.727319253804197,0.3619283083311538,0.03936556076349892,0.0007126109039288634,1.4095477386934674,0.0007953207945400331,1.4095477386934674
0,21,False,3.975197262276078,3.7378834183539755,33.53543125087348,6.720744786824293,0.3620775356969746,0.039277102509300776,0.0006440614203559764,1.4095477386934674,0.0006301953418147432,1.4095477386934674
0,22,False,3.9759196058100272,3.73845098811627,33.53895118762771,6.715634410101286,0.3621926005314651,0.03920733787472218,0.0005889564112015226,1.4095477386934674,0.0005008443071818913,1.4095477386934674
0,23,False,3.976484872890449,3.7388969692510123,33.542245881496,6.711590563803713,0.36228287578058654,0.03915178590896681,0.0005440025456355624,1.4095477386934674,0.00039771814456091015,1.4095477386934674
0,24,False,3.976934682605041,3.7392532703666763,33.5453367309027,6.708336074098935,0.36235488922427506,0.039107093928616846,0.0005068177693789217,1.4095477386934674,0.0003948520386858334,1.4095477386934674
0,25,False,3.977298478148956,3.7395425280861527,33.54824095257973,6.705674532673212,0.36241325939008157,0.03907073840028318,0.00047565385824211175,1.4095477386934674,0.00042422759665772247,1.4095477386934674
0,26,False,3.9775973917806997,3.7397810348851284,33.550973221491475,6.703464566759568,0.362461304199868,0.03904081026840371,0.00044921056271372925,1.4095477386934674,0.00044771215718342194,1.4095477386934674
0,27,False,3.977846797144112,3.739980676347418,33.55354649611357,6.701602913714241,0.3625014415989783,0.039015859257714225,0.00042650909086601886,1.4095477386934674,0.0004667662296063968,1.4095477386934674
0,28,False,3.9780580177603238,3.7401502307549723,33.55597245221533,6.700013125838033,0.3625354569397805,0.038994779752340655,0.0004068046035476701,1.4095477386934674,0.0004824529467699623,1.4095477386934674
