complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.3918358513112565,2.3785736415148335,2.733097686482706,44.9162500614081,0.0882136908146487,0.0256684217781816,0.0002142640763647528,1.0197847390278598,0
