complexity,accuracy,distortion,mse,sender_delta,receiver_delta,round,run,min_distance_to_curve,min_epsilon,min_beta
7.013310732162381e-07,2.8042089894597666e-07,5.111671047576641,1666.3785470695643,0.0550411648040978,15.002113777751944,1.0,1.0,7.551439063775221e-07,4.253705482173022e-07,0.9936815981298852
1.9901449910264546e-07,1.6132090152609638e-07,5.111671166676638,1536.8460385223111,0.0139649136764858,12.981243440023182,2.0,1.0,2.5600004250228213e-07,3.895995244620921e-08,0.9936815981298852
1.6365496868786522e-07,1.4871257292270457e-07,5.111671179284967,1429.956890790011,0.0124347196857345,11.103119307570896,3.0,1.0,2.2094307009376055e-07,1.5983914305437608e-08,0.9936815981298852
2.001722805289319e-07,1.9161807962575497e-07,5.11167113637946,1343.6930177937884,0.016757875924804,9.474283649337988,4.0,1.0,2.7691673776910135e-07,9.827917616251279e-09,0.9936815981298852
3.396430852120602e-07,3.338193579338622e-07,5.111670994178182,1274.8690520103264,0.0247688382945105,8.118154957044062,5.0,1.0,4.7604070363258313e-07,7.984279970518425e-09,0.9936815981298852
7.065560119201564e-07,7.020470071950058e-07,5.1116706259505325,1220.1016835826426,0.0371939025241797,7.0167457940571305,6.0,1.0,9.958508755582318e-07,9.002601852071342e-09,0.9936815981298852
1.6013696981787009e-06,1.597296114042024e-06,5.111669730701426,1176.3441993179706,0.055785784289759,6.126807633012065,7.0,1.0,2.2616131432888603e-06,1.4256923812217599e-08,0.9936815981298852
3.7117136866271494e-06,3.7070992995325014e-06,5.11166762089824,1141.0844142161427,0.0831784737847187,5.405923160556641,8.0,1.0,5.245707007225098e-06,2.8216513460304465e-08,0.9936815981298852
8.574755623769192e-06,8.567914910884156e-06,5.111662760082629,1112.3519388608916,0.1231757019751678,4.818596689144294,9.0,1.0,1.2121512569151024e-05,6.136487033983908e-08,0.9936815981298852
1.9565235719554153e-05,1.9552701813196904e-05,5.1116517752957265,1088.6429448717126,0.1811686957778133,4.336746468291235,10.0,1.0,2.7660373336554328e-05,1.3694188788744536e-07,0.9936815981298852
4.397497427000019e-05,4.394930746620673e-05,5.111627378690073,1068.8231456501371,0.2647141672440926,3.937781292823575,11.0,1.0,6.217167151687254e-05,3.0528600992156844e-07,0.9936815981298852
9.733148604595954e-05,9.727669694648e-05,5.111574051300593,1052.0360234791715,0.3843651404798073,3.606146978677544,12.0,1.0,2.2268692373042486e-05,6.73679843313989e-07,0.9936815981298852
0.0002122546553451,0.0002121366987353,5.111459191298804,1037.6241370848993,0.5547574274609411,3.332865228004255,13.0,1.0,0.00014022310533135998,1.300141793445168e-06,0.9965486347263638
0.0004563979835126,0.00045614522198,5.11121518277556,1025.0613753760344,0.7960480718303286,3.117503386531279,14.0,1.0,0.00048539757516621304,2.2804928092952825e-06,0.9965486347263638
0.000968330053416,0.00096779356317,5.11070353443437,1013.8881986449647,1.1359814659960892,2.9706767789285076,15.0,1.0,0.0012091780032425592,4.337205305880608e-06,0.9965486347263638
0.0020282453493436,0.0020271192043619,5.109644208793178,1003.6364283876492,1.6121345270433138,2.918413774787883,16.0,1.0,0.0027077076066172622,8.597684242112237e-06,0.9965486347263638
0.0041946249051179,0.0041922880704969,5.107479039927043,993.7221181268716,2.27457711042922,3.0061923806784794,17.0,1.0,0.005770574949349581,1.7311236168076365e-05,0.9965486347263638
0.0085605653879987,0.0085557727027723,5.103115555294767,983.2725634102248,3.1884677777995805,3.2959835940246247,18.0,1.0,0.0119432108711443,3.488772900235734e-05,0.9965486347263638
0.0172098933751811,0.0172001834565378,5.094471144541002,970.838800206201,4.431589921576857,3.8528763541070656,19.0,1.0,0.024171731294008417,6.976033962314605e-05,0.9965486347263638
