complexity,accuracy,distortion,mse,sender_delta,receiver_delta,min_epsilon,min_beta,run
4.622182720841863,4.334343770581141,0.7773275576167915,2.9189809235855897,0.0985896466613319,0.0539132900954642,0.0003412754840798803,1.5089633048492863,0
