complexity,accuracy,distortion,mse,round,trial
5.2928925e-05,1.8119812e-05,4.1252403,416.4991,0.0,1.0
1.1444092e-05,1.1920929e-05,4.1252465,416.49957,1.0,1.0
4.8160553e-05,4.673004e-05,4.1252117,416.49832,2.0,1.0
0.00023269653,0.000228405,4.12503,416.4898,3.0,1.0
0.0011892319,0.001168251,4.12409,416.43292,4.0,1.0
0.00635767,0.006260872,4.1189976,416.0456,5.0,1.0
0.035249233,0.03478861,4.09047,413.29108,6.0,1.0
0.19166946,0.18950558,3.9357529,392.90884,7.0,1.0
0.75859165,0.75056744,3.374691,284.9294,8.0,1.0
1.4217343,1.4049516,2.7203069,122.60823,9.0,1.0
1.7422824,1.7205739,2.4046845,41.968803,10.0,1.0
1.857377,1.83395,2.2913084,25.145433,11.0,1.0
1.8767014,1.8526764,2.272582,24.144169,12.0,1.0
1.882299,1.8580356,2.267223,23.949636,13.0,1.0
1.8845649,1.8601904,2.265068,23.883087,14.0,1.0
1.8856859,1.8612537,2.2640047,23.85435,15.0,1.0
1.8863535,1.861886,2.2633724,23.83823,16.0,1.0
1.8868084,1.8623166,2.2629418,23.827156,17.0,1.0
1.8871446,1.8626366,2.2626219,23.818588,18.0,1.0
1.8874078,1.8628874,2.262371,23.811508,19.0,1.0
1.8876219,1.863092,2.2621665,23.80542,20.0,1.0
1.8878021,1.8632641,2.2619944,23.800056,21.0,1.0
1.8879566,1.8634129,2.2618456,23.795229,22.0,1.0
1.888092,1.863543,2.2617154,23.790825,23.0,1.0
1.8882122,1.8636589,2.2615995,23.78676,24.0,1.0
1.8883195,1.8637638,2.2614946,23.78298,25.0,1.0
1.8884177,1.8638587,2.2613997,23.77945,26.0,1.0
1.8885074,1.8639455,2.261313,23.776144,27.0,1.0
1.8885899,1.8640256,2.2612329,23.773033,28.0,1.0
1.8886657,1.8640985,2.26116,23.770113,29.0,1.0
1.8887348,1.8641663,2.2610922,23.767368,30.0,1.0
1.8887997,1.8642292,2.2610292,23.764784,31.0,1.0
1.8888583,1.8642869,2.2609715,23.762356,32.0,1.0
1.8889141,1.8643403,2.2609181,23.76008,33.0,1.0
1.8889647,1.8643899,2.2608685,23.757942,34.0,1.0
1.8890114,1.8644352,2.2608232,23.755938,35.0,1.0
1.8890548,1.8644776,2.2607808,23.75406,36.0,1.0
1.8890944,1.8645172,2.2607412,23.752306,37.0,1.0
1.889132,1.864553,2.2607055,23.750664,38.0,1.0
1.8891673,1.8645868,2.2606716,23.749132,39.0,1.0
1.8891983,1.8646183,2.2606401,23.747702,40.0,1.0
1.8892283,1.8646469,2.2606115,23.746363,41.0,1.0
1.889255,1.8646736,2.2605848,23.745123,42.0,1.0
1.8892798,1.8646975,2.260561,23.743965,43.0,1.0
1.8893042,1.8647203,2.260538,23.742887,44.0,1.0
1.8893256,1.8647418,2.2605166,23.741888,45.0,1.0
1.8893452,1.8647609,2.2604976,23.740952,46.0,1.0
1.8893633,1.86478,2.2604785,23.74009,47.0,1.0
