run_num,iteration,is_final_iteration,complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_epsilon,min_epsilon_beta,min_gnid,gnid_beta
0,1,False,0.2818371497020582,0.07201872346395,3.237315974507818,1673.6039784247566,0.9999998326477673,0.37021750644058593,0.20952225382482048,1.0013131313131314,0.9447555911950428,1.0008080808080808
0,2,False,0.05016864408046651,0.040650335017863526,3.2255274813301065,1673.1014012660721,0.9999998327181676,0.0948167205146581,0.009486668627181213,1.0008080808080808,0.8425654508420363,1.0007070707070707
0,3,False,0.03504243350007208,0.03125045410388694,3.2205440152722633,1672.7319127650408,0.9999998327593603,0.06852793881792744,0.003771451167154859,1.0007070707070707,0.767164805467013,1.0006565656565656
0,4,False,0.028472619190498705,0.026325833503044294,3.2176485144657616,1672.4236910586549,0.9999998327898031,0.056269711288887594,0.002130623889187471,1.0006565656565656,0.7108992862192876,1.0006565656565656
0,5,False,0.02460363220050077,0.02318147837366702,3.2157022940771167,1672.1525228032858,0.9999998328151682,0.04879331736044646,0.001408530605807511,1.0006565656565656,0.6957843385179162,1.0006565656565656
0,6,False,0.021981846638883695,0.02095112035205915,3.2142789649349797,1671.9072994832609,0.9999998328376405,0.043627278957385766,0.0010187559028636748,1.0006060606060605,0.696390375026658,1.0006565656565656
0,7,False,0.020053367550110224,0.0192612830875305,3.2131787223254933,1671.6818684714901,0.9999998328581936,0.03978709080489659,0.0007812821459046031,1.0006060606060605,0.6969909356025134,1.0006565656565656
0,8,False,0.018555838375219125,0.01792149342303695,3.212294134857684,1671.4723466254231,0.9999998328773211,0.036790440044646794,0.0006244496792229177,1.0006060606060605,0.6975886213248529,1.0006565656565656
0,9,False,0.017347208036628814,0.016823406695250398,3.2115617976745954,1671.2760523170894,0.9999998328953074,0.034369010932519595,0.0005146381279822042,1.0006060606060605,0.6981844219250094,1.0006565656565656
0,10,False,0.016343241354876525,0.015900445266440855,3.210941656185196,1671.0910156247123,0.9999998329123357,0.032360052501839195,0.00043424097115196745,1.0006060606060605,0.6987787740511443,1.0006565656565656
0,11,False,0.015490545148724166,0.015109239755195958,3.210407043640764,1670.915725341727,0.9999998329285352,0.030658415694969455,0.0003732667488103173,1.0006060606060605,0.6993718896262253,1.0006565656565656
0,12,False,0.014753482177427557,0.014420204048233742,3.2099394436448554,1670.7489850039647,0.9999998329440034,0.029192802238702728,0.00032568591874079013,1.0006060606060605,0.6999638776829203,1.0006565656565656
0,13,False,0.014107256288315995,0.013812379296822996,3.2095255466459927,1670.5898244457096,0.9999998329588169,0.02791297661882911,0.0002876761958728706,1.0006060606060605,0.7005547953700073,1.0006565656565656
0,14,False,0.013534011535158541,0.013270444320886199,3.209155505124195,1670.4374421342195,0.9999998329730393,0.0267824195443318,0.0002566926780790516,1.0005555555555556,0.7011446720718578,1.0006565656565656
0,15,False,0.013020513557560065,0.012782898073686155,3.2088218526917562,1670.2911657735895,0.9999998329867233,0.025773882608575,0.00023102606593580945,1.0005555555555556,0.6961604913327057,1.0006060606060605
0,16,False,0.012556710468892618,0.012340909745310213,3.2085188088966965,1670.150424367293,0.9999998329999144,0.0248665813984518,0.00020946883095727966,1.0005555555555556,0.6838567511946011,1.0006060606060605
0,17,False,0.012134806064397097,0.011937565852919718,3.2082418173374934,1670.0147277974033,0.9999998330126523,0.02404435884360557,0.00019114258004297946,1.0005555555555556,0.6717580271691173,1.0006060606060605
0,18,False,0.011748643519563728,0.011567362235233247,3.2079872299361907,1669.8836515213627,0.9999998330249712,0.02329444643944137,0.00017539806852341858,1.0005555555555556,0.6598427243531845,1.0006060606060605
0,19,False,0.011393283841757196,0.011225852083494914,3.207752085642348,1669.7568248635087,0.9999998330369022,0.022606606599966394,0.0001617458548804299,1.0005555555555556,0.6480931512076602,1.0006060606060605
0,20,False,0.011064710247783438,0.010909396281505224,3.207533951847188,1669.6339218994617,0.9999998330484726,0.02197252519483596,0.00014981050242660952,1.0005555555555556,0.6364946285092814,1.0006060606060605
0,21,False,0.010759616204492062,0.010614982575111398,3.2073308084801466,1669.514654253302,0.9999998330597071,0.02138537257016922,0.0001392995681072322,1.0005555555555556,0.6250348252282336,1.0006060606060605
0,22,False,0.010475250427214533,0.010340092132492984,3.2071409618051963,1669.3987653331305,0.9999998330706279,0.020839480621523992,0.00012998212671701262,1.0005555555555556,0.6137032622181808,1.0006060606060605
0,23,False,0.010209301517576819,0.010082599423446581,3.2069629792977423,1669.2860256660952,0.9999998330812553,0.020330101423408433,0.00012167359348252346,1.0005555555555556,0.6024909337483657,1.0006060606060605
0,24,False,0.009959810741385411,0.009840695970353863,3.2067956397540476,1669.176229085684,0.9999998330916073,0.019853224212034528,0.00011422479941003687,1.0005555555555556,0.5913900185694978,1.0006060606060605
0,25,False,0.009725105144740454,0.009612831496291108,3.2066378945861507,1669.0691895877362,0.999999833101701,0.019405434800855135,0.00010751399642619347,1.0005555555555556,0.5803936564810239,1.0006060606060605
0,26,False,0.009503745609688252,0.009397667948547905,3.2064888374507627,1668.964738716743,0.9999998331115515,0.01898380630800961,0.00010144091835375942,1.0005555555555556,0.5694957757335017,1.0006060606060605
