complexity,accuracy,distortion,mse,eu_gamma,kl_eb,min_gnid,gnid_beta,sender_delta,receiver_delta,min_epsilon,min_beta,run
2.193555191834651,2.1745256624482856,16.57984272192126,60.90010004552053,0.9441716462009208,0.0040447818446941,0.0007861034170592,1.0310552763819096,0.0517686537955439,0.0154351470662801,3.986909893059729e-05,1.0310552763819096,0
