complexity,accuracy,distortion,mse,trial
0.9999987,0.16005826,2.3841858e-07,1.7471544e-07,0
0.99999976,0.1600585,0.0,3.2046554e-08,1
0.0,0.0,0.1600585,0.49999988,2
0.9999988,0.16005826,2.3841858e-07,1.1563188e-07,3
1.0,0.16005874,-2.3841858e-07,6.740395e-10,4
0.9999931,0.16005802,4.7683716e-07,7.165015e-07,5
0.9999999,0.16005826,2.3841858e-07,2.3962383e-09,6
0.9999993,0.1600585,0.0,6.6245825e-08,7
