complexity,accuracy,distortion,mse,round,trial
0.5006509,0.08657503,0.07348347,0.22785258,0.0,1.0
0.7483084,0.12971425,0.030344248,0.09289027,1.0,1.0
0.97709286,0.15716267,0.002895832,0.008861,2.0,1.0
0.9989804,0.15997791,8.058548e-05,0.00024236905,3.0,1.0
0.9999987,0.16005826,2.3841858e-07,1.7471544e-07,4.0,1.0
0.098287106,0.020167828,0.13989067,0.4351501,0.0,2.0
0.2621262,0.050791264,0.109267235,0.33834177,1.0,2.0
0.65744376,0.11326718,0.046791315,0.14384979,2.0,2.0
0.9378226,0.1534853,0.0065732,0.01990593,3.0,2.0
0.998384,0.15995574,0.00010275841,0.00030792758,4.0,2.0
0.99999976,0.1600585,0.0,3.2046554e-08,5.0,2.0
0.0,0.0,0.1600585,0.49999988,0.0,3.0
0.39723945,0.07349205,0.08656645,0.26742035,0.0,4.0
0.44687533,0.08230281,0.07775569,0.23965535,1.0,4.0
0.78957105,0.13317943,0.026879072,0.08248997,2.0,4.0
0.95866394,0.15471077,0.0053477287,0.016469635,3.0,4.0
0.9913261,0.15888453,0.0011739731,0.003622715,4.0,4.0
0.9978032,0.15975237,0.00030612946,0.0009394218,5.0,4.0
0.9996929,0.16003132,2.7179718e-05,8.2161445e-05,6.0,4.0
0.9999988,0.16005826,2.3841858e-07,1.1563188e-07,7.0,4.0
0.68427086,0.118366,0.041692495,0.12783991,0.0,5.0
0.72529006,0.12536049,0.03469801,0.10579015,1.0,5.0
0.94596744,0.1549952,0.0050632954,0.015293225,2.0,5.0
0.9982116,0.15987301,0.00018548965,0.0005616518,3.0,5.0
0.99994636,0.1600554,3.0994415e-06,9.687539e-06,4.0,5.0
1.0,0.16005874,-2.3841858e-07,6.740395e-10,5.0,5.0
0.4940164,0.08570981,0.07434869,0.23049912,0.0,6.0
0.6493416,0.10606742,0.05399108,0.16808939,1.0,6.0
0.87039804,0.14289403,0.017164469,0.052527137,2.0,6.0
0.99069476,0.15935802,0.0007004738,0.0021043296,3.0,6.0
0.9999931,0.16005802,4.7683716e-07,7.165015e-07,4.0,6.0
0.98344827,0.15845752,0.0016009808,0.004837088,0.0,7.0
0.9977478,0.15984082,0.00021767616,0.00065899896,1.0,7.0
0.9992875,0.15997767,8.08239e-05,0.00024394662,2.0,7.0
0.99994075,0.1600542,4.2915344e-06,1.2072261e-05,3.0,7.0
0.9999999,0.16005826,2.3841858e-07,2.3962383e-09,4.0,7.0
0.9367348,0.15280437,0.0072541237,0.022013534,0.0,8.0
0.9589859,0.1546638,0.005394697,0.016509686,1.0,8.0
0.983081,0.15802932,0.0020291805,0.0061628455,2.0,8.0
0.99861026,0.15996075,9.775162e-05,0.0002929079,3.0,8.0
0.9999993,0.1600585,0.0,6.6245825e-08,4.0,8.0
