complexity,accuracy,distortion,mse,sender_delta,receiver_delta,round,run,min_distance_to_curve,min_epsilon,min_beta
7.168908133792229e-07,2.901801146037997e-07,5.111671037849996,1666.385125098155,0.0695293706811323,0.4206069444789804,1.0,1.0,7.732214539047251e-07,4.312700105427168e-07,0.9936815981298852
4.081416431489515e-07,3.326129363045993e-07,5.111670995417175,1666.2161488015504,0.0443098617428603,0.1655389356515665,2.0,1.0,5.263223879980733e-07,7.812481295477267e-08,0.9936815981298852
1.1496550147427342e-06,1.0261904659358834e-06,5.111670301839645,1666.0935639776997,0.0822649579316304,0.1560183924871893,3.0,1.0,1.5408434117985708e-06,1.3077562546982138e-07,0.9936815981298852
3.738966320554482e-06,3.455981728350821e-06,5.111667872048383,1665.993331895556,0.1562985148701335,0.197819413137623,4.0,1.0,5.091343322872293e-06,3.067600065656899e-07,0.9936815981298852
1.2910209864713806e-05,1.2157753817021444e-05,5.111659170276294,1665.9058867709057,0.2995568027152651,0.3175684118064538,5.0,1.0,1.7733523882398638e-05,8.34547528760017e-07,0.9936815981298852
4.608719584098253e-05,4.390667364440049e-05,5.1116274213564665,1665.823928591715,0.5777663869431309,0.5842821313943198,6.0,1.0,6.365376515093048e-05,2.4735721281551096e-06,0.9936815981298852
0.0001680728028947,0.0001613855129232,5.111509942517188,1665.732992220977,1.1202544126827636,1.1224642478498796,7.0,1.0,7.328707340000629e-05,7.716459330368997e-06,0.9965486347263638
0.0006222510329791,0.0006008981322001,5.111070429897911,1665.583495252038,2.180994292879891,2.1809375985494626,8.0,1.0,0.0007052031241991178,2.395503398201219e-05,0.9965486347263638
0.0023308050869879,0.002260522764006,5.109410805266105,1665.1816750935343,4.263250787292372,4.260310713551771,9.0,1.0,0.0030871001657895624,7.88017229641253e-05,0.9965486347263638
0.0088184249456872,0.0085814850075749,5.103089843022536,1663.7467505667275,8.363042600056072,8.349254614164773,10.0,1.0,0.01214488967194558,0.0002679280316520812,0.9965486347263638
0.0336694965124877,0.0328548956270449,5.078816432403066,1658.0446608059146,16.423659111640166,16.302857621902415,11.0,1.0,0.0468835261022032,0.0009316561536587631,0.9965486347263638
0.1292061908843749,0.12636384296888,4.985307485061231,1633.7828754724474,31.823313464491356,30.8096772932629,12.0,1.0,0.1363130228415928,0.0030546772433107435,0.9994239434885551
0.4828684190097174,0.4729832048506033,4.638688123179508,1521.375713621858,55.279279179779024,49.67087748522819,13.0,1.0,0.3589503613342084,0.01002902901681781,1.0023075482838655
1.4983220106811697,1.4669828677328756,3.6446884602972354,1090.262303296032,62.79618685890008,52.536490651088734,14.0,1.0,0.02019218154062474,0.028387143073086037,1.0051994730485634
2.9043420325189686,2.8300177522253662,2.2816535758047447,462.3579827829251,39.963339183831344,40.057440698259455,15.0,1.0,0.04040442220492587,0.045949518240165306,1.0405603355109423
3.716431144790354,3.591297072574255,1.520374255455856,160.5149624955621,22.93795422450873,29.04028907601296,16.0,1.0,0.026121944993148183,0.034722842808120435,1.1345007956594282
4.098022834602611,3.926460956398405,1.1852103716317064,66.73394522422792,14.785054863263028,18.8603620444272,17.0,1.0,0.017500672030062527,0.02123339458632274,1.233363497913776
4.304523186851416,4.095962382205032,1.0157089458250788,31.163448389885183,9.312776082386906,10.900009020868946,18.0,1.0,0.010405716068752293,0.012938090137939697,1.3178618009503449
4.4196930957543685,4.185577153008255,0.9260941750218556,14.58924061842346,6.126139595086043,6.6860268772378815,19.0,1.0,0.007325038758601151,0.008523103151369527,1.3760640173176157
4.484693002111239,4.234455776327556,0.8772155517025553,7.481483600023703,4.408615505433658,4.269334902638427,20.0,1.0,0.005012287993059838,0.006104113205859774,1.4122120077768083
4.522902136445856,4.262725233560394,0.8489460944697171,4.087539903317405,3.4769100009978144,2.7914456805924908,21.0,1.0,0.004772376543990186,0.004564224099886561,1.4368366837788338
4.545810297813484,4.279405057580606,0.8322662704495052,3.20304721821082,2.92600291473185,2.263476784751409,22.0,1.0,0.003309514125850779,0.0037000649692017786,1.4534912190278297
4.560213600432657,4.289773799563498,0.8218975284666126,3.0953733283004876,2.5379377192138133,1.956081297154182,23.0,1.0,0.004210437348193361,0.0031984708666004864,1.461890739126783
4.570024916848597,4.296850826848969,0.814820501181142,3.049817011618858,2.245098582944987,1.646231280554193,24.0,1.0,0.002322093360258177,0.0028029224495861324,1.4703387988639325
4.577061952587398,4.301939346713018,0.8097319813170927,3.02692885258194,1.9999678465399864,1.3785066032341229,25.0,1.0,0.002235488566181765,0.0024904734172199404,1.4745811186910267
4.582350585189097,4.305768844601493,0.8059024834286177,3.0127386824239157,1.806761958995296,1.116135323374353,26.0,1.0,0.0018687457088408927,0.002239630530448762,1.478835678742979
4.586501582613222,4.308775810591712,0.8028955174383992,3.002017699960426,1.6455419712606874,1.0011501589506615,27.0,1.0,0.0031514144760667836,0.002039600756194895,1.478835678742979
4.589886084649301,4.311226380476278,0.8004449475538333,2.993496798592412,1.5118583638043823,0.9237774625902482,28.0,1.0,0.002166200506715248,0.001867364871965689,1.4831025143361045
4.592736368582761,4.313287966435601,0.7983833615945102,2.9864748875994964,1.4072346933096196,0.8595534855314833,29.0,1.0,0.002858642096848789,0.001727617697156016,1.4831025143361045
4.595200771733339,4.315067926669045,0.7966034013610663,2.9805165610456736,1.315686815509472,0.8045186691296595,30.0,1.0,0.0014430309334134519,0.0016008476140676002,1.4873816608886152
4.597375755390784,4.316636344451759,0.7950349835783523,2.9753408982829734,1.2347172872865526,0.7574497971282441,31.0,1.0,0.003472555591110015,0.001494720052241498,1.4873816608886152
