complexity,accuracy,distortion,mse,round,run,min_distance_to_curve
5.3209305,2.3350143,1.1457586,1651.3092,0.0,1.0,1.0938186634047433
2.950777,2.5605145,0.9202585,234.27158,1.0,1.0,0.10947935046801134
2.8908663,2.621769,0.859004,89.30433,2.0,1.0,0.028191865451659283
2.8460617,2.60812,0.872653,54.560993,3.0,1.0,0.011025449182436503
2.8348217,2.6066494,0.8741236,36.975334,4.0,1.0,0.014881982005260294
2.836464,2.6107225,0.87005043,32.991665,5.0,1.0,0.010653464093179141
2.841258,2.6152382,0.8655348,32.752113,6.0,1.0,0.004165929577397185
2.8476934,2.6205025,0.8602705,32.55113,7.0,1.0,0.004621283674537607
2.853548,2.6251135,0.8556595,32.371727,8.0,1.0,0.011950809103689666
2.858076,2.628621,0.8521519,32.23333,9.0,1.0,0.009780458858734412
2.8612986,2.6310997,0.8496733,32.133522,10.0,1.0,0.005715046716366629
2.8634968,2.6327896,0.84798336,32.063446,11.0,1.0,0.002942793504212507
2.8649626,2.6339245,0.8468485,32.01434,12.0,1.0,0.0010901500562101416
2.8659286,2.6346846,0.8460884,31.9795,13.0,1.0,0.000150681358155935
2.8665562,2.635192,0.84558105,31.954329,14.0,1.0,0.0009484172820947306
2.8669577,2.6355286,0.8452444,31.935825,15.0,1.0,0.0014713346176402134
2.8672009,2.635748,0.84502506,31.922054,16.0,1.0,0.0017978801047700756
2.8673315,2.6358814,0.84489155,31.911747,17.0,1.0,0.0019830834688489072
2.867382,2.6359577,0.84481525,31.90405,18.0,1.0,0.0020704031707931597
2.8673754,2.6359882,0.84478474,31.898348,19.0,1.0,0.0020848956409531684
2.8673267,2.6359873,0.8447857,31.894184,20.0,1.0,0.002047383130776736
2.8672504,2.6359625,0.8448105,31.891205,21.0,1.0,0.0019738481856556166
2.867155,2.6359224,0.84485054,31.889133,22.0,1.0,0.0018764530779939613
2.8670502,2.635872,0.8449011,31.887754,23.0,1.0,0.0017658254081974396
2.8669367,2.6358147,0.8449583,31.886889,24.0,1.0,0.001644954645250445
